srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik;marka;sreda_po_marke;istochnik_sredy
active;турбокомпрессор;24-ТУ-871609-2026;11.06.2026;2426005202;"ООО ""БОГОЛЮБОВСКОЕ""";ЗАКЛЮЧЕНИЕ № СМХ-02-0104-2026 экспертизы промышленной безопасности на объект экспертизы промышленной безопасности «Турбокомпрессор ТВ-200-1,4-01.УЗ, цех. № 2, зав. № 10-07», применяемый на опасном производственном объекте «Фабрика обогатительная цветных металлов участок Боголюбовское», per. № А66-04200-0005, III класс опасности, принадлежащий обществу с ограниченной ответственностью «Боголюбовское»;ТУ;2466132895;"ООО ""СИБМАШХОЛДИНГ""";соответствует;https://monitor-pb.ru/conclusion/24-%D0%A2%D0%A3-871609-2026;https://monitor-pb.ru/customer/2426005202;ТВ-200-1,4-01;воздух;данные
active;турбокомпрессор;42-ТУ-18160-2025;03.09.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство - трубопровод основного конденсата на деаэраторы турбокомпрессора ст.№2, регистрационный № 6892, инвентарный № 213000000083-00 Эксплуатируется на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-18160-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-448265-2025;18.11.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство - паропровод острого пара после ГПЗ турбокомпрессора ст.№5, регистрационный № 7275, инвентарный № 213000000085-00 Эксплуатируется на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-448265-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-448381-2025;18.11.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство - паропровод острого пара после ГПЗ турбокомпрессора ст.№4, регистрационный № 7276, инвентарный № 213000000166-00 Эксплуатируется на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-448381-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-506168-2025;01.12.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство - паропровод острого пара после ГПЗ турбокомпрессора ст.№1 , регистрационный № 7221, инвентарный № 213000000084-00 Эксплуатируется на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-506168-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-506224-2025;01.12.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство - паропровод острого пара после ГПЗ турбокомпрессора ст.№2, регистрационный № 7291, инвентарный № 213000000083-00 Эксплуатируется на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-506224-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-99917-2025;29.07.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство - трубопровод отбора пара на деаэраторы турбокомпрессора ст.№5, регистрационный № 6894, инвентарный № 213000000085-00 Эксплуатируется на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-99917-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-387846-2025;29.10.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";КВО турбокомпрессора ст.№1, регистрационные /заводские №№ 20273/2404, 20273/2405, 20273/2735 (соответственно), инвентарный № 213000000084-00 Эксплуатируются на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-387846-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-427005-2025;10.11.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";технические устройства - КВО турбокомпрессора ст.№10, регистрационные / заводские №№ 19488/9680, 19489/1524 (соответственно), инвентарный № 213000000159-00 Эксплуатируются на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-427005-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;42-ТУ-476619-2025;21.11.2025;4218000951;"АО ""ЕВРАЗ ЗСМК""";ЗАКЛЮЧЕНИЕ № 203КЛ/2025-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - турбокомпрессор ст.№2 инвентарный № 213000000083-00 Эксплуатируется на опасном производственном объекте III класса опасности (Площадка главного корпуса ТЭЦ (ПВС), регистрационный номер в реестре ОПО А68-00341-0076 от 17.10.2018 г.) АО «ЕВРАЗ ЗСМК» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-476619-2025;https://monitor-pb.ru/customer/4218000951;А68-00341-0076;воздух;данные
active;турбокомпрессор;49-ТУ-100806-2023;22.12.2023;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";Заключение № 124-ОГЗ-23 экспертизы промышленной безопасности на техническое устройство: турбокомпрессор АТП5-5/3, техн. № 460К-01-02, зав. №80002, применяемый на установке № 24 цеха № 2 филиала Оренбургский гелиевый завод ООО «Газпром переработка» (ОПО: Площадка 2 очереди газоперерабатывающего производства Оренбургского гелиевого завода);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-100806-2023;https://monitor-pb.ru/customer/1102054991;АТП5-5/3;природный газ;модель
