inn;predpriyatie;sostoyaniy;est;pokupaet;planiruet;region;est_sajt_u_nas;est_telefon_u_nas;est_tehchelovek_u_nas;chto_nuzhno
7111504158;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АЛЕКСИН СЕРВИС""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5071006897;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5025023337;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ПАРК КУЛЬТУРЫ И ОТДЫХА ГОРОДА ЛОБ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7820013539;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АЛЕКСАНДРОВС";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5078018210;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЕРБИЛКОВСКИЙ ДОМ КУЛЬТУРЫ ТАЛДОМСК;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5014009027;"МБУ ""ДК ИМЕНИ В.Н.ЛЕОНОВА""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5042068271;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5031078214;УПРАВЛЕНИЕ ЖКХ АДМИНИСТРАЦИИ БОГОРОДСКОГО ГОРОДСКОГО ОКРУГА;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5020029409;МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ - ГИМНАЗИЯ №2;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7810217445;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5075027714;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РУЗСКОГО ГОРОДСКОГО ОКРУГА ""БЛАГОУС";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7802144465;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА-ИНТЕРНА;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7802142387;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
2313017969;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СПОРТИВНАЯ ШКОЛА № 1 ГОРОДА КРОПОТК;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
2345007177;ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАР;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5011023182;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""СПОРТИВНО-МОЛОДЁЖНЫЙ ЦЕНТР ""ЩИТ И МЕЧ""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7804054062;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5042056124;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СПОРТИВНО-ОЗДОРОВИТЕЛЬНЫЙ ЦЕНТР ""Л";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5033002595;"МБУ ГОРОДСКОГО ОКРУГА ОЗЕРЫ ""ГРАД-СЕРВИС""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5004028408;Муниципальное бюджетное учреждение «Центр развития «городское хозяйств;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5037002243;Муниципальное автономное образовательное учреждение дополнительного об;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5042068190;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5011034674;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЕГОРЬЕВСКАЯ СЛУЖБА БЛАГОУСТРОЙСТВА";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5072003190;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЛУХОВИЦЫ МОСКОВСКО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5044018950;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5011002739;МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7736000370;Государственное бюджетное профессиональное образовательное учреждение ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7722306978;Государственное казенное общеобразовательное учреждение города Москвы ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7703173546;Государственное бюджетное учреждение здравоохранения города Москвы «Го;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7723162479;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5902056593;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР РАЗВИТИЯ ЖИ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5228054475;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО ГОРОДА""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7125026705;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЕРВИС""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7728229430;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7720584916;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7722297307;Государственное бюджетное учреждение города Москвы «Московская служба ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7715356760;Государственное бюджетное учреждение дополнительного образования город;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7719038253;Государственное бюджетное учреждение здравоохранения города Москвы «Де;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5003021583;муниципальное бюджетное образовательное учреждение дополнительного обр;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7721237506;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7704796310;Государственное бюджетное учреждение города Москвы «Городское агентств;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7737119057;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
2310038079;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ МУНИЦИПА;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7721244510;Государственное бюджетное учреждение здравоохранения города Москвы «Го;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5029100416;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5044063751;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СПОРТИВНЫЙ КОМПЛЕКС ""МЕТАЛЛУРГ""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5006008380;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ № 1 ГО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5009049056;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ДОМОДЕДОВО ""ЦЕНТР";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7714045360;Государственное бюджетное учреждение дополнительного образования город;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7720308698;Государственное бюджетное учреждение дополнительного образования город;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
8602002391;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7816723776;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА СОПРОВ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7133016203;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ДЕТСКО";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7720800596;Государственное бюджетное учреждение города Москвы «Жилищник района Но;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7716783901;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7817015769;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СВЕЗА УСТЬ-ИЖОРА""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7802142725;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 101 В;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7701109680;Государственное бюджетное учреждение дополнительного образования город;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7727809855;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5032060523;Муниципальное автономное учреждение дополнительного образования Зарече;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7726308486;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7733904240;Государственное бюджетное учреждение города Москвы «Жилищник района Се;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7707807190;Государственное бюджетное учреждение города Москвы «Жилищник района Тв;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7715488572;Государственное бюджетное учреждение города Москвы «Жилищник района Ли;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7724912276;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7720023269;Государственное бюджетное учреждение здравоохранения города Москвы «Це;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7709221179;Акционерное общество «Центральная топливная компания»;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7702744170;Государственное автономное учреждение города Москвы Информационно-техн;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5006008397;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ №2 ГОР;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7724321964;Государственное бюджетное учреждение города Москвы «Жилищник района Ца;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5032036552;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЧАСЦОВСКАЯ СРЕД;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7710081367;Государственное бюджетное учреждение культуры города Москвы «Московски;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7822005639;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
