srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik;zav_nomer;klass;dubl
active;нагнетатель;57-ТУ-16364-2019;19.04.2019;8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";корпус и ротор центробежного нагнетателя Н-370-18-1 зав. № 6169, ст. № 35, инв. № 4565 Рег. № А58-80046-0005 «Площадка компрессорной станции Ново-Уренгойского ЛПУ МГ». Место установки: филиал ООО «Газпром трансгаз Югорск», Ново-Уренгойское ЛПУМГ, КЦ № 3;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-16364-2019;https://monitor-pb.ru/customer/8622000931;6169;компрессор;нет
active;нагнетатель;57-ТУ-16392-2019;19.04.2019;8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";корпус и ротор центробежного нагнетателя Н-235 зав. № 7240, ст. № 23, инв. № 4925 Рег. № А58-80046-0005 «Площадка компрессорной станции Ново-Уренгойского ЛПУ МГ». Место установки: филиал ООО «Газпром трансгаз Югорск», Ново-Уренгойское ЛПУМГ, КЦ № 2, Пуровская промплощадка;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-16392-2019;https://monitor-pb.ru/customer/8622000931;7240;компрессор;нет
active;нагнетатель;57-ТУ-18686-2019;16.05.2019;8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";центробежный нагнетатель природного газа типа 235-21-1 ст. № 25, зав. № 7241.Место установки: Ново-Уренгойское ЛПУМГ, КС Пуровская, цех № 2.Рег. № А58-80046-0005 «Площадка компрессорной станции Ново-Уренгойского линейного производственного управления магистральных газопроводов» II класса опасности.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-18686-2019;https://monitor-pb.ru/customer/8622000931;7241.MECTO;компрессор;нет
active;нагнетатель;57-ТУ-20787-2019;29.05.2019;8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Корпус центробежного нагнетателя типа Н-16-76, станц./зав. №№ 11/24152. Место установки: КЦ-1 КС «Ново-Пелымская», Пелымского ЛПУМГ. ОПО: Площадка компрессорной станции Пелымского линейного производственного управления магистральных газопроводов. Рег. № А58-80046-0182, II класс опасности;ТУ;7202154045;"ООО ""РАСТАМ - ЭКОЛОГИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20787-2019;https://monitor-pb.ru/customer/8622000931;11/24152;компрессор;да
active;нагнетатель;57-ТУ-20792-2019;29.05.2019;8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Корпус центробежного нагнетателя типа Н-16-76, станц./зав. №№ 11/24152. Место установки: КЦ-1 КС «Ново-Пелымская», Пелымского ЛПУМГ. ОПО: Площадка компрессорной станции Пелымского линейного производственного управления магистральных газопроводов. Рег. № А58-80046-0182, II класс опасности;ТУ;7202154045;"ООО ""РАСТАМ - ЭКОЛОГИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20792-2019;https://monitor-pb.ru/customer/8622000931;11/24152;компрессор;да
active;нагнетатель;19-ТУ-05366-2020;20.04.2020;7805018099;"ООО ""ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ""";рег.№ А 19-00375-0037, класс опасности – II, Сменная проточная часть (СПЧ) нагнетателя природного газа типа 235-24-1 зав.№9701 с ротором зав.№9701, установлена на площадке компрессорной станции филиала ООО «Газпром трансгаз Санкт-Петербург» Волховского ЛПУМГ;ТУ;7728370070;"ООО ""ПРОМГАЗИНЖИНИРИНГ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-05366-2020;https://monitor-pb.ru/customer/7805018099;9701;компрессор;нет
active;нагнетатель;19-ТУ-15152-2018;01.10.2018;7805018099;"ООО ""ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ""";Заключение экспертизы промышленной безопасности технического устройства, эксплуатируемого на опасном производственном объекте ООО «Газпром трансгаз Санкт-Петербург» (ОПО рег. № 19-00375-0229 II класса) «Корпус нагнетателя природного газа типа Н-196 (ГПА-Ц-6,3/56) зав. № 76»;ТУ;7701244745;"ООО ""ИНТЕРКОР РУС""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-15152-2018;https://monitor-pb.ru/customer/7805018099;76;компрессор;нет
active;нагнетатель;27-ТУ-03871-2023;01.03.2023;1102024468;"ООО ""ГАЗПРОМ ТРАНСГАЗ УХТА""";"газоперекачивающий агрегат типа ГТК -10ИР зав.№244487, с нагнетателем типа PCL 802/24 зав.№9796, инв.№126400, ст.№34, применяемый на ОПО: ""Площадка компрессорной станции Приводинского ЛПУМГ"" рег. №А25-00261-0630";ТУ;7813411480;"ООО ""НИИПГАЗА""";не в полной мере;https://monitor-pb.ru/conclusion/27-%D0%A2%D0%A3-03871-2023;https://monitor-pb.ru/customer/1102024468;244487;компрессор;нет
active;нагнетатель;51-ТУ-19810-2024;08.08.2024;5103070023;"АО ""АПАТИТ""";Заключение экспертизы промышленной безопасности технического устройства, применяемого на опасном производственном объекте «Площадка сернокислотного производства (СКП)» БФ АО «Апатит» (рег. №А28-02793-0022 I класс опасности) нагнетатель типа 1112-3700/0.41 поз.903 “А” инв.№ Ю0011400112»;ТУ;7814116254;"ООО НПФ ""ЭНТЕХМАШ""";соответствует;https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-19810-2024;https://monitor-pb.ru/customer/5103070023;;компрессор;нет
active;нагнетатель;19-ТУ-04303-2021;26.03.2021;7805018099;"ООО ""ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ""";рег.№ А19-00375-0227, класс опасности – II, Корпус нагнетателя природного газа типа 7-V3, зав. №C-457, ст.№51 установлен на площадке компрессорной станции филиала ООО «Газпром трансгаз Санкт-Петербург» Торжокского ЛПУМГ;ТУ;7728370070;"ООО ""ПРОМГАЗИНЖИНИРИНГ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-04303-2021;https://monitor-pb.ru/customer/7805018099;C-457;компрессор;нет
active;нагнетатель;19-ТУ-06352-2021;27.04.2021;7805018099;"ООО ""ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ""";рег.№ А19-00375-0193, класс опасности – II, Корпус нагнетателя природного газа типа 280-12-7, зав.№148, ст.№17, установлен на площадке компрессорной станции филиала ООО «Газпром трансгаз Санкт-Петербург» Смоленского ЛПУМГ;ТУ;7728370070;"ООО ""ПРОМГАЗИНЖИНИРИНГ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-06352-2021;https://monitor-pb.ru/customer/7805018099;148;компрессор;нет
active;нагнетатель;2-ЗС-99961-2025;22.08.2025;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ сооружения на опасном производственном объекте № 0987-ЗЭ-ТПО-ТПА-2025 Объект экспертизы: Надземные технологические трубопроводы и трубопроводная арматура обвязки нагнетателей газоперекачивающих агрегатов г/п Уренгой-Центр 2, ГКС-21-1, КС «Арская» Шеморданского ЛПУМГ, инв. № 9000129391;ЗС;7813411480;"ООО ""НИИПГАЗА""";соответствует;https://monitor-pb.ru/conclusion/2-%D0%97%D0%A1-99961-2025;https://monitor-pb.ru/customer/1600000036;;обвязка;нет
