klyuch;procedure_id;nomer;predmet;zakazchik;slug;inn;v_ocheredi;summa;data;sekciya;ssylka
компрессорная;373809;32009255470;"Выполнение работ по техническому обслуживанию компрессорной сжатого воздуха Atlas Copco ZT45 на объектах ООО ""Газпром ПХГ"" в 2020 году";"АО ""Газпром центрэнергогаз""";ao-gazprom-tsentrenergogaz;5050002450;;460395.74;2020-06-19;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/153982-vypolnenie-rabot-po-tehnicheskomu-obsluzhivaniyu-kompressornoy-szhatogo-vozduha-atlas-copco-zt45-na-obektah-ooo-gazprom-phg-v-2020-
компрессорная;1883315;ГП616718;Выполнение работ по капитальному ремонту систем автоматического управления газоперекачивающих агрегатов (САУ ГПА) на компрессорной станции;ЧМНГ;ooo-chernomorneftegaz;9704210635;;33758132.0;2026-04-01;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1235811-vypolnenie-rabot-po-kapitalnomu-remontu-sistem-avtomaticheskogo-upravleniya-gazoperekachivayuschih-agregatov-sau-gpa-na-kompressor
компрессорная;384970;ГП031844;"Тендер 117-Т-2020 на разработку технического проекта, изготовление, поставку, выполнение ШМР и ПНР Модуля ГПА для объекта ""Дожимная компрессорная станция"", расположенного на стройке ""Обустройство ачимовских отложений Уренгойского месторождения Самбургского лицензионного участка. Дожимная компрессорн";"АО ""АРКТИКГАЗ""";ao-arkticheskaya-gazovaya-kompaniya;8904002359;;0.0;2020-07-20;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/372240-tender-117-t-2020-na-razrabotku-tehnicheskogo-proekta-izgotovlenie-postavku-vypolnenie-shmr-i-pnr-modulya-gpa-dlya-obekta-dozhimnay
компрессорная;160940;ГП736039;"Тендер 338-Т-2017 на разработку технического проекта, изготовление, поставку, выполнение ШМР и ПНР Модуля ГПА для Объекта: ""Дожимная компрессорная станция"", расположенного на стройке: ""Обустройство ачимовских отложений Уренгойского месторождения Самбургского лицензионного участка. Дожимная компрессо";"АО ""АРКТИКГАЗ""";ao-arkticheskaya-gazovaya-kompaniya;8904002359;;;2017-12-25;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/132110-tender-338-t-2017-na-razrabotku-tehnicheskogo-proekta-izgotovlenie-postavku-vypolnenie-shmr-i-pnr-modulya-gpa-dlya-obekta-dozhimnay
компрессорная;166028;ГП802816;Тендер 37-Т-2018 на разработку технического проекта, изготовление, поставку, выполнение ШМР и ПНР насосной масел для объекта: «Дожимная компрессорная станция», расположенного на стройке: «Обустройство ачимовских отложений Уренгойского месторождения Самбургского лицензионного участка. Дожимная компре;"АО ""АРКТИКГАЗ""";ao-arkticheskaya-gazovaya-kompaniya;8904002359;;;2018-02-09;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/138907-tender-37-t-2018-na-razrabotku-tehnicheskogo-proekta-izgotovlenie-postavku-vypolnenie-shmr-i-pnr-nasosnoy-masel-dlya-obekta-dozhimn
компрессорная;262628;ГП930587;"Тендер 131-Т-2019 _ Разработка технического проекта, изготовление, поставка, выполнение ШМР и ПНР системы электрообогрева для объекта ""Дожимная компрессорная станция"", расположенного на стройке ""Обустройство ачимовских отложений Уренгойского месторождения Самбургского лицензионного участка. Дожимная";"АО ""АРКТИКГАЗ""";ao-arkticheskaya-gazovaya-kompaniya;8904002359;;;2019-06-27;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/247372-tender-131-t-2019-razrabotka-tehnicheskogo-proekta-izgotovlenie-postavka-vypolnenie-shmr-i-pnr-sistemy-elektroobogreva-dlya-obekta-
компрессорная;288675;31908371443;Выполнение работ по диагностике газодожимного компрессорного агрегата;ПАО Протон-ПМ;pao-proton-permskie-motory;5904006044;;1095016.0;2019-10-04;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/275419-vypolnenie-rabot-po-diagnostike-gazodozhimnogo-kompressornogo-agregata/
компрессорная;144080;31705486505;Поставка модулей компрессорных МКБ для нужд ООО «Газпром траснгаз Волгоград» (№ 0001/17/2.2/0053708/ТГВолгоград/ЗП/ГОС/Э/02.09.2017);ПАО ГАЗПРОМ;pao-gazprom;7736050003;;69033600.0;2017-09-02;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/96817-postavka-moduley-kompressornyh-mkb-dlya-nuzhd-ooo-gazprom-trasngaz-volgograd-0001-17-2-2-0053708-tgvolgograd-zp-gos-e-02-09-2017/
компрессорная;957950;448810;Поставка хладагента (фреона) и масла компрессорного;"ГАУЗ ""РКБ ИМ. Н.А. СЕМАШКО""";gosudarstvennoe-avtonomnoe-uchrezhdenie-zdravoohraneniya-respublikanskaya-klinicheskaya-bolnitsa-im-nasemashko-ministerstva-zdravoohraneniya-respubliki-buryatiya;0323054162;;181200.0;2023-04-24;Торговый портал;https://etpgpb.ru/procedure/tender/price_request/448810-postavka-hladagenta-freona-i-masla-kompressornogo/
компрессорная;338502;32008959142;Поставка насосно-компрессорных труб для нужд ООО «Газпром подземремонт Уренгой»;Газпром подземремонт Уренгой;ooo-gazprom-podzemremont-urengoy-1;8904051130;;65362038.0;2020-03-05;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/329354-postavka-nasosno-kompressornyh-trub-dlya-nuzhd-ooo-gazprom-podzemremont-urengoy/
компрессорная;884540;АП035386;Открытый двухэтапный конкурентный отбор в электронной форме на право заключения договора на оказание услуг 10506: Ремонт и сервисное обслуживание  насосно-компрессорных труб (5 лотов);"ООО ""ГАЗПРОМНЕФТЬ - СНАБЖЕНИЕ""";ooo-gazpromneft-snabzhenie-2;5501072608;;0.0;2022-12-29;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/727815-otkrytyy-dvuhetapnyy-konkurentnyy-otbor-v-elektronnoy-forme-na-pravo-zaklyucheniya-dogovora-na-okazanie-uslug-10506-remont-i-servis
компрессорная;1514711;АП095093;"01-3011685-524-2025, Открытый одноэтапный конкурентный отбор на право заключения договора на оказание услуг по сервисному обслуживанию насосно-компрессорного оборудования для нужд ООО ""Газпромнефть-Ямал"" в 2025-2028 годах";"ООО ""ГАЗПРОМНЕФТЬ - СНАБЖЕНИЕ""";ooo-gazpromneft-snabzhenie-2;5501072608;;0.0;2025-04-09;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1104921-01-3011685-524-2025-otkrytyy-odnoetapnyy-konkurentnyy-otbor-na-pravo-zaklyucheniya-dogovora-na-okazanie-uslug-po-servisnomu-obsluz
компрессорная;990135;ГП318178;Поставка масла гидравлического, индустриального, трансмиссионного, компрессорного, смазки Арматол-238, синтетической, смазки Литол-24, смазки консистентной. (Лот №5464).;"ООО ""НЭУ""";ooo-nova-energeticheskie-uslugi;8911019233;;0.0;2023-06-07;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/798568-postavka-masla-gidravlicheskogo-industrialnogo-transmissionnogo-kompressornogo-smazki-armatol-238-sinteticheskoy-smazki-litol-24-sm
компрессорная;1658833;ГП544444;Выполнение работ с использованием комплекса гибкой насосно-компрессорной трубы (ГНКТ) на скважинах ЮТ ГКМ;"ОАО ""Ямал СПГ""";oao-yamal-spg-1;7709602713;;0.0;2025-08-26;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1157792-vypolnenie-rabot-s-ispolzovaniem-kompleksa-gibkoy-nasosno-kompressornoy-truby-gnkt-na-skvazhinah-yut-gkm/
компрессорная;933377;ГП351064;"Оказание услуг по компьютерной диагностике и техническому осмотру на объектах строительства Этап 6.2. Компрессорный цех № 2. Компрессорная станция КС-2 ""Олекминская"", Этап 6.3 Компрессорный цех № 2. Компрессорная станция КС-3 ""Амгинская"",  Этап 6.4  Компрессорный цех № 2. Компрессорная станция КС-4 ";ГСП-1;ooo-sgk-1;7810443290;;4660200.0;2023-03-22;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/761756-okazanie-uslug-po-kompyuternoy-diagnostike-i-tehnicheskomu-osmotru-na-obektah-stroitelstva-etap-6-2-kompressornyy-tseh-2-kompressor
компрессорная;62013;31603701339;Поставка ЗИП поршневой группы для проведения ТО-2 компрессорной установки БКУ-20/35 У1;АО РМНТК Нефтеотдача;ao-nauchno-tehnologicheskaya-kompaniya-rossiyskiy-mezhotraslevoy-nauchno-tehnicheskiy-kompleks-nefteotdacha;7713081911;;800000.0;2016-05-26;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/57986-postavka-zip-porshnevoy-gruppy-dlya-provedeniya-to-2-kompressornoy-ustanovki-bku-20-35-u1/
компрессорная;1570723;АП098521;"Ремонт, техническое обслуживание и диагностика компрессорного оборудования  ""Ingersoll Rand"" цеха по переработке нефти ""Петрофак"".";СТРЕЖЕВСКОЙ НПЗ;ooo-strezhevskoy-neftepererabatyvayuschiy-zavod;7022010012;;0.0;2025-05-30;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1124994-remont-tehnicheskoe-obsluzhivanie-i-diagnostika-kompressornogo-oborudovaniya-ingersoll-rand-tseha-po-pererabotke-nefti-petrofak/
компрессорная;73451;31604101009;Открытый запрос котировок цен в электронной форме на право заключения договора подряда на монтаж локальной оборотной системы охлаждения на компрессорной станции высокого давления.;ПАО МЗИК;pao-mashinostroitelnyy-zavod-imeni-mi-kalinina-g-ekaterinburg-1;6663003800;;4500000.0;2016-09-15;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/70035-otkrytyy-zapros-kotirovok-tsen-v-elektronnoy-forme-na-pravo-zaklyucheniya-dogovora-podryada-na-montazh-lokalnoy-oborotnoy-sistemy-oh
компрессорная;1109412;ГП359303;Выполнение работ по пусконаладке оборудования общестанционной системы автоматизированного управления автомобильной газонаполнительной компрессорной станции.;"АО ""МГПЗ""";ao-moskovskiy-gazopererabatyvayuschiy-zavod;5003055920;;510000.0;2023-11-27;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/874066-vypolnenie-rabot-po-puskonaladke-oborudovaniya-obschestantsionnoy-sistemy-avtomatizirovannogo-upravleniya-avtomobilnoy-gazonapolnit
компрессорная;218895;ГП925091;"Оказание услуг по аренде передвижной азотной компрессорной 
станции на Чаяндинском НГКМ (производительность по азоту не менее 10 м3/мин)";ГАС;ooo-gazartstroy;8904075460;;;2019-01-25;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/201267-okazanie-uslug-po-arende-peredvizhnoy-azotnoy-kompressornoy-stantsii-na-chayandinskom-ngkm-proizvoditelnost-po-azotu-ne-menee-10-m3
