inn;predpriyatie;obekt;deystvuet_do;status;data;vyvod;ekspertnaya_org;ssylka
7450043423;"ООО ""Мечел-Кокс""";Нагнетатель центробежный, инв. №0136051, применяемый на опасном производственном объекте II класса опасности: «Цех улавливания химических продуктов №2 (УЛ-2)» ООО «Челябинский завод по производству коксохимической продукции»;25.12.2025;Срок истёк;10.12.2020;не в полной мере;"ООО ИДЦ ""ОЛИМП""";https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-18218-2020
4823006703;"ПАО ""НЛМК""";Воздушный компрессор К-3000-63-1 ст. № 3, инв. № 65638, площадка воздухоразделительных установок № 2, Кислородного цеха;24.12.2025;Срок истёк;28.03.2022;соответствует;"ООО ИТЦ ""МОНОЛИТ""";https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-03959-2022
7840346335;"АО ""ГРУППА ""ИЛИМ""";"Заключение экспертизы промышленной безопасности на техническое устройство -
компрессор центробежный воздушный К-250-61-2, зав. № 907, применяемое на опасном производственном объекте: Филиал АО «Группа «Илим» в г. Усть-Илимске.";22.12.2025;Срок истёк;31.01.2022;соответствует;"ООО ""СОЮЗАУДИТ""";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-01453-2022
6320004728;"АО ""ТОАЗ""";центробежный компрессор технологического воздуха, зав.№ 6063, тех. индекс № К-402, инв.№ 0052354;21.12.2025;Срок истёк;15.11.2021;соответствует;"ООО ""ТМС РУС""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-20505-2021
6330017980;"АО ""ННК""";"Центробежный компрессор марки К-400-51-2, технологический индекс 103/1, заводской 
№ 4221, АО «Новокуйбышевская нефтехимическая компания» цех №5, отделение 0502.";20.12.2025;Срок истёк;22.04.2022;соответствует;"ООО ""НПК ""СИНКО""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-37899-2022
5501023216;"АО ""ОМСКИЙ КАУЧУК""";"Заключение экспертизы промышленной безопасности 07001.012/0395-12-23 на техническое устройство, применяемое на опасном производственном объекте: Площадка аммиачно-холодильной установки цеха Е-8-8а, III класс опасности, рег.№ А61-00039-0015
Центробежный компрессор; тех.поз.205/5; рег.№АТКА-545, зав.№87001. Цех Е-8-8а-102-ДП-16, отделение Е-8, АО ""Омский каучук""";18.12.2025;Срок истёк;18.01.2024;соответствует;"ООО СЦТДЭ ""ДИАСИБ""";https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-01105-2024
5501023216;"АО ""ОМСКИЙ КАУЧУК""";"Заключение экспертизы промышленной безопасности 07001.012/0394-12-23 на техническое устройство, применяемое на опасном производственном объекте: Площадка аммиачно-холодильной установки цеха Е-8-8а, III класс опасности, рег.№ А61-00039-0015
Центробежный компрессор; тех.поз.205/3; рег.№АТКА-545, зав.№90001. Цех Е-8-8а-102-ДП-16, отделение Е-8, АО ""Омский каучук""";18.12.2025;Срок истёк;18.01.2024;соответствует;"ООО СЦТДЭ ""ДИАСИБ""";https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-01106-2024
3801009466;"АО ""АНХК""";техническое устройство Центробежный компрессор ВЦ 5 50 №8 поз. ВД 11, зав. № 1320, применяемое АО «АНХК» на опасном производственном объекте «Площадка участка основного производства» (рег. № А67 00371 0001), ПНХ, цех 86/57, об. 356;15.12.2025;Срок истёк;24.10.2023;соответствует;"ООО ""ТОМСКИЙ ИТЦ""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-82655-2023
4823006703;"ПАО ""НЛМК""";Воздушный компрессор К-500-61-1, инв. 78008, ст. 5;15.12.2025;Срок истёк;01.03.2023;не в полной мере;"ООО ""МЕЖРЕГИОНАЛЬНЫЙ ИНЖИНИРИНГОВЫЙ ЦЕНТР ЭКСПЕРТИЗЫ И ДИАГНОСТИКИ""";https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-03034-2023
6320004728;"АО ""ТОАЗ""";центробежный компрессор синтез-газа 103J, тех. индекс № К-401, инв.№ 0052352;15.12.2025;Срок истёк;15.11.2021;соответствует;"ООО ""ТМС РУС""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-20509-2021
3801009466;"АО ""АНХК""";техническое устройство Нагнетатель центробежный  Н 750-23-6 поз. 4, зав. № 16,применяемое АО «АНХК» на опасном производственном объекте «Склад хлора цеха 52/152» (рег. № А67-00371-0004), УООСВиВ, цех 52/152, об. 1351/23;10.12.2025;Срок истёк;28.07.2020;соответствует;"ООО ""ТОМСКИЙ ИТЦ""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-16528-2020
5501023216;"АО ""ОМСКИЙ КАУЧУК""";техническое устройство, применяемое на опасном производственном объекте: Площадка цеха 2-3-5  по производству этилена (цех газораспределения), II класс опасности, рег. № А61-00039-0011.  Центробежный компрессор, тех. поз.М 299, марка Н45-21-4, зав. № 6804  Цех ДП-10-10а-2-3-5-4-4а,  ПАО «Омский каучук» отделение 2-3-5-4-4а  АЭ.16.02772.001;08.12.2025;Срок истёк;20.05.2020;соответствует;"Автономная некоммерческая организация Сибирский центр технической диагностики и экспертизы ""ДИАСИБ""";https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-09704-2020
0276053659;"ООО ""ГАЗПРОМ ТРАНСГАЗ УФА""";Корпус центробежного нагнетателя (компрессора) ЦБК тип Н-235-21-1 зав. № 7223 и ротора зав. № 4231, станц. № 37, инв. № 081065, КС-19А;03.12.2025;Срок истёк;04.02.2021;соответствует;"ООО ""МОНОЛИТ-СПБ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-05805-2021
3801009466;"АО ""АНХК""";техническое устройство Нагнетатель центробежный  Н 750-23-6 поз. 3, зав. № 17, применяемое АО «АНХК» на опасном производственном объекте «Склад хлора цеха 52/152» (рег. № А67-00371-0004), УООСВиВ, цех 52/152, об. 1351/23;02.12.2025;Срок истёк;16.06.2020;соответствует;"ООО ""ТОМСКИЙ ИТЦ""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-12872-2020
5191431170;"АО ""КОЛЬСКАЯ ГМК""";всасывающий воздуховод турбокомпрессоров К-1500, ст.№№ 2,3, инв.№ 170005, КВО цеха энергообеспечения АО «Кольская ГМК» (пл. Мончегорск, Мурманской обл.);01.12.2025;Срок истёк;22.01.2018;не в полной мере;"АО НТЦ ""ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-00962-2018
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";Центробежный компрессор «Грета XV», техн. № 301/III, зав.№ 805.434, Установка выделения изобутан-изобутиленовой фракции (БК-3);01.12.2025;Срок истёк;29.05.2018;соответствует;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-06530-2018
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";Центробежный компрессор 5RMD-56 «Виола», техн. № 403/II, зав.№ 2805323, Установка выделения изобутан-изобутиленовой фракции (БК-3);01.12.2025;Срок истёк;30.05.2018;соответствует;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-06532-2018
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";Центробежный компрессор 5 RMD-56 «Виола», тех.№ 403/3, зав.№ 2805263, Установка выделения изобутан-изобутиленовой фракции (БК-3) Владелец – ООО «СИБУР Тольятти»;01.12.2025;Срок истёк;19.09.2017;соответствует;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-14473-2017
