"url";"отрасль (раздел)";"сфера";"производитель";"оборудование";"заказчик";"город";"дата";"название (h1)"
"https://prokompressor.ru/projects/proizvodstvo/tehsistema-berg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-15РО-500/7";"ООО НПП ""Техсистема""";"Санкт-Петербург";"октябрь 2021 г.";"Винтовой компрессор ""Berg"" ВК-15РО-500/7 для ООО НПП ""Техсистема"""
"https://prokompressor.ru/projects/proizvodstvo/berg-mirbah/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18,5/8";"ООО ""Мирбах""";"";"апрель 2021 г.";"Винтовой компрессор ""Berg"" ВК-18,5/8"
"https://prokompressor.ru/projects/proizvodstvo/berg-onk-zavod/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18,5РО-500/8";"ООО ""Онк-Завод""";"";"август 2021 г.";"Винтовой компрессор ""Berg"" ВК-18,5РО-500/8"
"https://prokompressor.ru/projects/proizvodstvo/berg-spets/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18.5 8";"ООО ""Спецобъединение""";"";"сентябрь 2023 г.";"Винтовой компрессор ""Berg"" ВК-18.5 8 для ООО ""Спецобъединение"""
"https://prokompressor.ru/projects/proizvodstvo/berg-arytunov/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18.5/8 Р";"ИП Арутюнов";"Бородыновка";"июль 2021 г.";"Винтовой компрессор ""Berg"" ВК-18.5/8 Р"
"https://prokompressor.ru/projects/proizvodstvo/zpi-berg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18.5/8 Р";"АО ""ЗПИ""";"Ковров";"июль 2021 г.";"Винтовой компрессор ""Berg"" ВК-18.5/8 Р для АО ""ЗПИ"""
"https://prokompressor.ru/projects/proizvodstvo/berg-severskkabel/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18.5/8 Р и вертикальный ресивер ""Remeza"" РВ 500.11.00";"ООО ""Северсккабель""";"Северск";"февраль 2021 г.";"Винтовой компрессор ""Berg"" ВК-18.5/8 Р и вертикальный ресивер ""Remeza"" РВ 500.11.00"
"https://prokompressor.ru/projects/proizvodstvo/berg-iis/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18.5Р";"ООО ""ИИС""";"Санкт-Петербург";"июнь 2022 г.";"Винтовой компрессор ""Berg"" ВК-18.5Р для ООО ""ИИС"""
"https://prokompressor.ru/projects/proizvodstvo/berg-kza/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-18.5Р";"АО ""Костромской завод автокомпонентов""";"Кострома";"апрель 2022 г.";"Винтовой компрессор ""Berg"" ВК-18.5Р для АО ""Костромской завод автокомпонентов"""
"https://prokompressor.ru/projects/proizvodstvo/berg-tarvent/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""BERG"" ВК-18.5Р";"ООО ""Машзавод ""Тарвент""";"Барнаул";"апрель 2025 г.";"Винтовой компрессор ""BERG"" ВК-18.5Р для ООО ""Машзавод ""Тарвент"""
"https://prokompressor.ru/projects/proizvodstvo/berg-alaska/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/10 Е";"ООО ""Аляска""";"";"май 2021 г.";"Винтовой компрессор ""Berg"" ВК-22/10 Е"
"https://prokompressor.ru/projects/proizvodstvo/berg-centrrti/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/10 Р";"ООО ""Центр РТИ""";"";"май 2021 г.";"Винтовой компрессор ""Berg"" ВК-22/10 Р"
"https://prokompressor.ru/projects/proizvodstvo/tebo-rus-berg/";"proizvodstvo";"Производство";"Berg";"Винтовой компрессор Berg ВК-22/10 Р, рефрижераторный осушитель BERG ОВ-22 и вертикальный Remeza РВ 900.10.11";"ООО ""ТЕБО-РУС""";"Москва";"май 2021 г.";"Винтовой компрессор ""Berg"" ВК-22/10 Р, рефрижераторный осушитель ""BERG"" ОВ-22 и вертикальный ""Remeza"" РВ 900.10.11"
"https://prokompressor.ru/projects/proizvodstvo/berg-gidro-metallurg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/10Р";"АО ""ГидроМеталлург""";"Нальчик";"июль 2022 г.";"Винтовой компрессор ""Berg"" ВК-22/10Р для АО ""ГидроМеталлург"""
"https://prokompressor.ru/projects/proizvodstvo/berg-sztk/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/10Р";"ООО ""СЗТК""";"Красное Село";"июль 2022 г.";"Винтовой компрессор ""Berg"" ВК-22/10Р для ООО ""СЗТК"""
"https://prokompressor.ru/projects/proizvodstvo/berg-zzmm/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/8";"ООО ""ЗЗММ""";"Златоуст";"июнь 2022 г.";"Винтовой компрессор ""Berg"" ВК-22/8 для ООО ""ЗЗММ"""
"https://prokompressor.ru/projects/proizvodstvo/berg-mplast/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/8 Р";"ООО ""М-Пласт""";"";"ноябрь 2020 г.";"Винтовой компрессор ""Berg"" ВК-22/8 Р"
"https://prokompressor.ru/projects/proizvodstvo/lo-berg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/8 Р";"ООО ЛО ""Инновация""";"Чехов";"август 2021 г.";"Винтовой компрессор ""Berg"" ВК-22/8 Р для ООО ЛО ""Инновация"""
"https://prokompressor.ru/projects/proizvodstvo/kalinka-berg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/8 РЕ";"ООО ""Калинка""";"Москва";"декабрь 2021 г.";"Винтовой компрессор ""Berg"" ВК-22/8 РЕ для ООО ""Калинка"""
"https://prokompressor.ru/projects/proizvodstvo/berg-boiko/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/8РЕ";"ИП Бойко";"Ростов-на-Дону";"июнь 2022 г.";"Винтовой компрессор ""Berg"" ВК-22/8РЕ для ИП Бойко"
"https://prokompressor.ru/projects/proizvodstvo/bz-ati-berg-brn/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22/8РЕ";"ООО ""БзАТИ""";"Барнаул";"апрель 2021 г.";"Винтовой компрессор ""Berg"" ВК-22/8РЕ для ООО ""БзАТИ"""
"https://prokompressor.ru/projects/proizvodstvo/berg-geoplast/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22Р";"ООО ""Геопласт""";"Нижний Новгород";"июль 2022 г.";"Винтовой компрессор ""Berg"" ВК-22Р для ООО ""Геопласт"""
"https://prokompressor.ru/projects/proizvodstvo/berg-trio-service/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22Р";"ООО ""Трио Сервис""";"Люберцы";"июнь 2022 г.";"Винтовой компрессор ""Berg"" ВК-22Р для ООО ""Трио Сервис"""
"https://prokompressor.ru/projects/proizvodstvo/berg-b-plus/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22РО-500 10";"ООО ""Байдарбетон-Плюс""";"Севастополь";"август 2022 г.";"Винтовой компрессор ""Berg"" ВК-22РО-500 10 для ООО ""Байдарбетон-Плюс"""
"https://prokompressor.ru/projects/proizvodstvo/berg-preobrajenie/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22РО-500";"ов в данном проекте стала барнаульская компания по переработке полимеров, которая специализируется на производстве втори";"Барнаул";"ноябрь 2022 г.";"Винтовой компрессор ""Berg"" ВК-22РО-500 для ООО ""ПК Преображение"""
"https://prokompressor.ru/projects/proizvodstvo/berg-trem/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-22РО-500";"ООО ""Трэм Инновации""";"Томск";"май 2023 г.";"Винтовой компрессор ""Berg"" ВК-22РО-500 для ООО ""Трэм Инновации"""
"https://prokompressor.ru/projects/proizvodstvo/berg-atrus/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30";"ЗАО ""Атрус""";"Ростов Великий";"июль 2022 г.";"Винтовой компрессор ""Berg"" ВК-30 для ЗАО ""Атрус"""
"https://prokompressor.ru/projects/proizvodstvo/berg-tks/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30/10 Р";"ООО ""НПК ТКС""";"Рудня";"декабрь 2020 г.";"Винтовой компрессор ""Berg"" ВК-30/10 Р"
"https://prokompressor.ru/projects/proizvodstvo/zolotayaigla-berg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30/10Р";"ООО ""Золотая Игла""";"Саратов";"март 2021 г.";"Винтовой компрессор ""Berg"" ВК-30/10Р"
"https://prokompressor.ru/projects/proizvodstvo/berg-garant/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30/10Р";"ООО ""КСК Гарант""";"";"ноябрь 2023 г.";"Винтовой компрессор ""Berg"" ВК-30/10Р для ООО ""КСК Гарант"""
"https://prokompressor.ru/projects/proizvodstvo/berg-mm/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30/8";"";"";"июль 2021 г.";"Винтовой компрессор ""Berg"" ВК-30/8"
"https://prokompressor.ru/projects/proizvodstvo/berg-yarshintorg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30/8 Р IP54";"ООО ""ЯрШинТорг""";"";"июнь 2021 г.";"Винтовой компрессор ""Berg"" ВК-30/8 Р IP54"
"https://prokompressor.ru/projects/proizvodstvo/berg-mirbah-2/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30/8 Р";"ООО ""Мирбах""";"";"октябрь 2021 г.";"Винтовой компрессор ""Berg"" ВК-30/8 Р для ООО ""Мирбах"""
"https://prokompressor.ru/projects/proizvodstvo/berg-sukno/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30/8 Р";"ООО Текстильная фирма ""Арженское сукно""";"";"октябрь 2021 г.";"Винтовой компрессор ""Berg"" ВК-30/8 Р для ООО Текстильная фирма ""Арженское сукно"""
"https://prokompressor.ru/projects/proizvodstvo/berg-delta-2/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30Р 8";"ООО ""Дельта""";"Вы";"май 2022 г.";"Винтовой компрессор ""Berg"" ВК-30Р 8 для ООО ""Дельта"""
"https://prokompressor.ru/projects/proizvodstvo/berg-pramo-elektro/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-30РЕ";"ООО ""ПРАМО-Электро""";"Ржев";"июнь 2022 г.";"Винтовой компрессор ""Berg"" ВК-30РЕ для ООО ""ПРАМО-Электро"""
"https://prokompressor.ru/projects/proizvodstvo/berg-allegro/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-37/10";"ООО ""Аллегро""";"";"август 2021 г.";"Винтовой компрессор ""Berg"" ВК-37/10"
"https://prokompressor.ru/projects/proizvodstvo/zdt-berg/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-37/10";"ООО ""Завод Дорожной Спецтехники""";"Курган";"июль 2022 г.";"Винтовой компрессор ""Berg"" ВК-37/10 для ООО ""Завод Дорожной Спецтехники"""
"https://prokompressor.ru/projects/proizvodstvo/berg-sunerja/";"proizvodstvo";"Производство";"Berg";"винтовой компрессор ""Berg"" ВК-37/10 Р";"ООО ""Кубатура""";"Санкт-Петербург";"ноябрь 2020 г.";"Винтовой компрессор ""Berg"" ВК-37/10 Р"
