model;srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-01756-2018;02.02.2018;5103070023;"АО ""АПАТИТ""";на теплообменник поз. № Т-5/2, рег. № 07056, СКП, технологической системы СК-600/2 Фосфорный комплекс АО «ФосАгро-Череповец», Регистрационный номер ОПО А28-02470, класс опасности-I;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-01756-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-01764-2018;02.02.2018;5103070023;"АО ""АПАТИТ""";на теплообменник поз. № Т-5/3, рег. № 06804, СКП, технологической системы СК-600/2 Фосфорный комплекс АО «ФосАгро-Череповец», Регистрационный номер ОПО А28-02470, класс опасности-I;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-01764-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-06494-2018;24.04.2018;5103070023;"АО ""АПАТИТ""";сливной бак поз. № 62.2211 корпус 5.58 площадка производства экстракционной фосфорной кислоты – ОПО, рег. номер А28-02470-0003, (I класса опасности), АО «ФосАгро-Череповец» Фосфорный комплекс;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-06494-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-06830-2018;27.04.2018;5103070023;"АО ""АПАТИТ""";: сборник экстракционной фосфорной кислоты поз. № Е-284 корпус 2.15 площадка производства экстракционной фосфорной кислоты – ОПО А28-02470-0003, (I класса опасности), АО «ФосАгро-Череповец» Фосфорный комплекс;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-06830-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-18575-2017;06.12.2017;5103070023;"АО ""АПАТИТ""";реверсивный трубопровод раствора карбамида л. 01-7.9.4-80К рег. 7128, расположенный в цехе производства мочевины – отделение 3, Азотный комплекс, АО «ФосАгро-Череповец», класс опасности – III;ТУ;3528069493;"ООО ""ЦТД""";не в полной мере;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-18575-2017;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-18579-2017;06.12.2017;5103070023;"АО ""АПАТИТ""";трубопровод пара 400кПа (D4) л. 04-2.2.7-15 рег. 7131, расположенный в цехе производства мочевины – отделение 3, Азотный комплекс, АО «ФосАгро-Череповец», класс опасности – III;ТУ;3528069493;"ООО ""ЦТД""";не в полной мере;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-18579-2017;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-18812-2017;07.12.2017;5103070023;"АО ""АПАТИТ""";трубопровод конденсата 1200кПа (К12) л. 03-1.8.6-25 рег. 7130, расположенный в цехе производства мочевины – отделение 3, Азотный комплекс, АО «ФосАгро-Череповец», класс опасности – III;ТУ;3528069493;"ООО ""ЦТД""";не в полной мере;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-18812-2017;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ЗС-03815-2018;01.03.2018;5103070023;"АО ""АПАТИТ""";Внутриплощадочный газопровод I, II очереди, рег. № б/н, эксплуатируемый на опасном производственном объекте «Площадка цеха пароводогазоснабжения», рег. № А28-02470-0020 (III класс опасности), АО «ФосАгро-Череповец».;ЗС;7814398351;"ООО ""СТРОЙТЕХЭКСПЕРТИЗА"" (ИНН 7814398351)";не в полной мере;https://monitor-pb.ru/conclusion/28-%D0%97%D0%A1-03815-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-01001-2018;23.01.2018;5103070023;"АО ""АПАТИТ""";испаритель поз. № 63-2201В корпус 5.58 площадка производства экстракционной фосфорной кислоты – ОПО, зарегистрационный в Государственнои реестре за номер А28-02470-003, (I класса опасности), АО «ФосАгро-Череповец»;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-01001-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-01040-2018;23.01.2018;5103070023;"АО ""АПАТИТ""";испаритель поз. № 62-2201А корпус 5.58 площадка производства экстракционной фосфорной кислоты – ОПО, зарегистрационный в Государственнои реестре за номер А28-02470-003, (I класса опасности), АО «ФосАгро-Череповец»;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-01040-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-01043-2018;23.01.2018;5103070023;"АО ""АПАТИТ""";испаритель поз. № 62-2201В корпус 5.58 площадка производства экстракционной фосфорной кислоты – ОПО, зарегистрационный в Государственнои реестре за номер А28-02470-003, (I класса опасности), АО «ФосАгро-Череповец»;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-01043-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-01046-2018;23.01.2018;5103070023;"АО ""АПАТИТ""";испаритель поз. № 63-2201А корпус 5.58 площадка производства экстракционной фосфорной кислоты – ОПО, зарегистрационный в Государственнои реестре за номер А28-02470-003, (I класса опасности), АО «ФосАгро-Череповец»;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-01046-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-06309-2018;19.04.2018;5103070023;"АО ""АПАТИТ""";сборник поз. № 463 корпус 2.67 площадка производства минеральных удобрений – ОПО, зарегистрированный в Государственном реестре за номером А28-02470-0002, (I класса опасности), АО «ФосАгро-Череповец» Фосфорный комплекс;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-06309-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-06871-2018;28.04.2018;5103070023;"АО ""АПАТИТ""";ёмкость для хранения серной кислоты поз. Е-1 корпус 5.62 площадка производства экстракционной фосфорной кислоты – ОПО № А28-02470-0003, (I класса опасности), АО «ФосАгро-Череповец» Фосфорный комплекс;ТУ;3528069493;"ООО ""ЦТД""";не в полной мере;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-06871-2018;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-18707-2017;07.12.2017;5103070023;"АО ""АПАТИТ""";сборник поз. № 61.2253 корпус 5.55 площадка производства экстракционной фосфорной кислоты – ОПО, зарегистрационный в Государственнои реестре за номер А28-02470-0003, (I класса опасности), АО «ФосАгро-Череповец»;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-18707-2017;https://monitor-pb.ru/customer/5103070023
Апатит (ФосАгро);any;Апатит (ФосАгро);28-ТУ-18722-2017;07.12.2017;5103070023;"АО ""АПАТИТ""";технологический трубопровод рег. № 3237 корпус 5.55 площадка производства экстракционной фосфорной кислоты – ОПО, зарегистрированный в Государственнои реестре за номером А28-02470-0003, (I класса опасности), АО «ФосАгро-Череповец»;ТУ;3528069493;"ООО ""ЦТД""";соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%A3-18722-2017;https://monitor-pb.ru/customer/5103070023
