inn;name;name_obzvon;division;segment;okved;okved_all;region;address;egrul_status;director;revenue_rub;revenue_h;priority_max;priority_total;equipment;site;activity;is_competitor;verified;best_email;contacts;contacts_n;phones;signals_n;hotness_max;news_event;news_what;news_url;stages;in_obzvon;in_sender;sent_n;sent_last;sajt_iz_obzvona;telefony_iz_obzvona;pochty_iz_obzvona;region_iz_obzvona;direktor_iz_obzvona;domen;otkuda_dobavleno;telefony_s_sajta;pochty_s_sajta;lyudi_s_sajta;sajt_proveren;sajt_obhoda;chuzhoy_sajt_kontakty;domen_dobrannyy;otkuda_domen;telefon_iz_whatsapp
5981014794;;"МКУ ""ВОДОКАНАЛ""";;;;36.00|68.32.1|37.00|36.00.1|36.00.2|49.41.2;;617210, Пермский край, м. о. Карагайский, с. Карагай, ул. Кирова, зд. 11;Действующая организация;Субботин Сергей Иванович;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 952 652-89-36 | +7 342 973-14-43;mky.vodokanal@yandex.ru;Пермский край;Субботин Сергей Иванович;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
6623150630;;"МУП ""ВОДОКАНАЛ"" ИВДЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА";;;;36.00|37.00;;624590, Свердловская область, м. о. Ивдельский, г. Ивдель, ул. Гидролизная, д. 10;Действующая компания;Миллер Валерий Викторович;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;vodokanal.26ivd@mail.ru;Свердловская область;Миллер Валерий Викторович;;выгрузка обзвона: почта, регион;;;;;;;;;
5223035126;;"ООО ""ВОДОКАНАЛ""";;;;37.00|02.20|16.10|02.10|36.00.1|36.00.2|16.10.9;;607102, Нижегородская область, г. Навашино, пр-кт Корабелов, зд. 10кс;Действующая компания;;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 831 755-77-49 | +7 831 755-21-45 | +7 910 107-13-39;vodokanalnav2010@yandex.ru;Нижегородская область;;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
2465353549;;"ООО ""ВОДА СЕРВИС""";;;;37.00|82.11|39.00|36.00|38.11|81.10;;660111, Красноярский край, г. о. город Красноярск, г. Красноярск, ул. Пограничников, зд. 28, стр. 23, помещ. 6, ком. 3;Действующая компания;Ратькин Сергей Викторович;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;2944104@mail.ru;Красноярский край;Ратькин Сергей Викторович;;выгрузка обзвона: почта, регион;;;;;;;;;
4027147248;;"ООО ""ПИТЬЕВАЯ АРТЕЗИАНСКАЯ ВОДА № 1""";;;;36.00|46.34.1|46.69|46.90|47.25|47.29.3|47.99|49.41.1|49.41.2|52.29|68.20|68.31.12|68.31.22;;248001, Калужская область, г. о. город Калуга, г. Калуга, ул. Кирова, д. 44, помещ. 11;Действующая компания;;0.0;;3;9;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;;;;;Калужская область;;;выгрузка обзвона: регион;;;;;;;;;
6617029480;;"МУП ""СЕВЕРОУРАЛЬСКИЙ ВОДОКАНАЛ""";;;;36.00|38.11|38.12|38.21|38.22|42.91|45.20|49.31|49.32|49.39|49.41|49.42|52.29|71.12;;624480, Свердловская область, м. о. Североуральский, г. Североуральск, ул. Молодежная, д. 13;Действующая организация;Харитонов Степан Михайлович;0.0;;3;9;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;;;+7 961 765-36-97;;Свердловская область;Харитонов Степан Михайлович;;выгрузка обзвона: телефон, регион;;;;;;;;;
7813607637;;"ООО ""ВОДОКАНАЛ ТЕХСЕРВИС""";;;;43.99|33.12|33.14|33.17|33.19|33.20|43.21|43.22|43.29|43.99.1|46.62|46.69|46.73|46.74|46.76|47.78|47.89|47.99|71.12;;190005, г. Санкт-Петербург, вн. тер. г. муниципальный округ Измайловское, пр-кт Измайловский, д. 7, литера А, помещ. 8Н, р.м. №3;Действующая компания;;0.0;0 руб.;4;8;Промышленные компрессоры от 200 000 ₽ | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;;;;vodokanaltex@yandex.ru;Санкт-Петербург;;;выгрузка обзвона: почта, регион;;;;;;;;;
0544013781;;"МУП ""ГОРВОДОСНАБ Г. ХАСАВЮРТ""";;;;36.00;;368003, Республика Дагестан, г. Хасавюрт, Махачкалинское шоссе, д. 10;Действующая компания;Шираев Магомед Нухаевич;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 872 267-14-07 | +7 872 263-31-59 | +7 787 225-20-30 | +7 872 255-07-77 | +7 928 277-13-59;v_kanal24@mail.ru | mupgvs@mail.ru | oaogorvodkanal@mail.ru | abonotdvoda@mail.ru | asdfhg@mail.ru;Республика Дагестан;Шираев Магомед Нухаевич;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
0500054283;;"МУП ""БУЙНАКСКИЙ РАЙОННЫЙ ВОДОКАНАЛ""";;;;36.00|36.00.1|68.32.1|36.00.2|68.32.2;;368211, Республика Дагестан, м. р-н Буйнакский, с. п. Сельсовет Карамахинский, с. Карамахи, ул. Школьная, зд. 3;Действующая компания;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;;Республика Дагестан;;;выгрузка обзвона: регион;;;;;;;;;
1201005836;;"ООО ""ВОДОКАНАЛ-МАЛОЕ ИВАНОВО""";;;;36.00;;425020, Республика Марий Эл, Волжский район, д. Петъял, ул. Школьная, д. 5;Действующая компания;Муромцев Николай Николаевич;0.0;0 руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 909 366-31-18;;Республика Марий Эл;Муромцев Николай Николаевич;;выгрузка обзвона: телефон, регион;;;;;;;;;
4345474721;;"ООО ""ЖИВАЯ ВОДА ВЯТКИ""";;;;36.00|36.00.1|46.34|36.00.2|46.34.1;;610020, Кировская область, г. Киров, ул. Московская, д. 25Г, офис 1/5;Действующая компания;Пентин Дмитрий Владимирович;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 964 250-69-11;;Кировская область;Пентин Дмитрий Владимирович;;выгрузка обзвона: телефон, регион;;;;;;;;;
2311315455;;"ПКВ ""НИВА-ВОДА""";;;;36.00;;350915, Краснодарский край, г. о. город Краснодар, ст-ца Елизаветинская, тер. снт. Нива, ул. Ягодная, д. 158, помещ. 1;Действующая организация;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;;Краснодарский край;;;выгрузка обзвона: регион;;;;;;;;;
2352058140;;"ООО ""ТАМАНЬВОДА""";;;;36.00|46.34|46.90|46.39;;353543, Краснодарский край, м. р-н Темрюкский, с. п. Новотаманское, п. Прогресс, ул. Гаражная, д. 30;Действующая компания;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;+7 916 680-27-74;tamanvoda@mail.ru;Краснодарский край;;;выгрузка обзвона: телефон, почта, регион;;;;;;;;;
9404005353;;"ПК ""НАША ВОДА""";;;;36.00|81.10;;292220, Луганская Народная Республика, м. о. Белокуракинский, с. Александрополь, ул. Шевченко, д. 41;;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;;Луганская Народная Республика;;;выгрузка обзвона: регион;;;;;;;;;
7743429755;;"ООО ""ВОДА С ЛЮБОВЬЮ""";;;;36.00|46.39|46.90|46.34|47.19|47.81|47.11;;125252, г. Москва, вн. тер. г. муниципальный округ Сокол, ул. Новопесчаная, д. 19, к. 4, кв. 178;Действующая компания;;0.0;0 руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;;Москва;;;выгрузка обзвона: регион;;;;;;;;;
2800001896;;"ООО ""ВОДОКАНАЛ""";;;;36.00|36.00.1|36.00.2;;676306, Амурская область, г. о. город Шимановск, г. Шимановск, ул. Пограничная, зд. 20;Действующая компания;Будагаев Олег Аюрзанович;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;reamur72@mail.ru;Амурская область;Будагаев Олег Аюрзанович;;выгрузка обзвона: почта, регион;;;;;;;;;
9714089459;;"ООО ""УЛЬЯНКИ-ВОДОПРОВОД""";;;;36.00;;127083, г. Москва, вн. тер. г. муниципальный округ Савеловский, ул. Юннатов, д. 15, к. 1, кв. 44;Действующая компания;Дубровин Матвей Вячеславович;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;;;;;Москва;Дубровин Матвей Вячеславович;;выгрузка обзвона: регион;;;;;;;;;
