inn;name;name_obzvon;division;segment;okved;okved_all;region;address;egrul_status;director;revenue_rub;revenue_h;priority_max;priority_total;equipment;site;activity;is_competitor;verified;best_email;contacts;contacts_n;phones;signals_n;hotness_max;news_event;news_what;news_url;stages;in_obzvon;in_sender;sent_n;sent_last
2342019696;;"ООО ""ОЧИСТНЫЕ СООРУЖЕНИЯ""";;;;37.00|36.00.1|36.00.2;;352571, Краснодарский край, Мостовский район, пгт Мостовской, ул. Заводская, д. 1;Действующая компания;Урумов Андрей Аликович;8100000.0;8,1 млн руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
6409005143;;"ООО ""ВОДОКОМПЛЕКС""";;;;36.00|37.00|38.11|38.12|42.21|43.12|43.21|43.22|43.32|43.33|43.34|43.91|43.99|47.11|47.21|47.22|47.23|47.29|47.52|47.64|47.81|49.32|49.41;;413030, Саратовская область, Воскресенский район, с. Воскресенское, ул. Докучаева, д. 2б/1;Действующая компания;Полуцыган Олег Александрович;7900000.0;7,9 млн руб.;4;34;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
7838114633;;"ООО ""ЦИФРОВИЗАЦИЯ ПРОМЫШЛЕННОГО ГИДРОПРИВОДА""";;;;72.19|46.42|62.09|46.69.8|71.12;;198035, г. Санкт-Петербург, вн. тер. г. муниципальный округ Екатерингофский, ул. Курляндская, д. 49, литера А, помещ./офис 4-Н/2-040;Действующая компания;;7600000.0;7,6 млн руб.;2;2;Генераторы азота;;;;;;;;;;;;;;;1;;;
4324009120;;"ООО ""ВОДОКАНАЛ""";;;;36.00|02.10|02.10.2|02.20|02.40|33.11|33.12|33.14|33.17|36.00.1|36.00.2|37.00|38.11|38.12|38.21|38.22|41.10|41.20|42.11|42.12|42.13|42.21|42.91|42.91.4|42.91.5|42.99|43.11|43.12.3|43.29|43.34|47.11|47.30.2|49.20.1|49.20.9|49.39|49.39.31|49.39.39|49.41|49.41.1|49.41.2|49.41.3|49.42|49.50|69.10|77.11|77.12|77.29|77.29.9|77.31|77.32|77.33|77.39|77.39.25|81.10|81.21|81.21.9;;612080, Кировская область, м. о. Оричевский, пгт Оричи, ул. Конева, д. 2;Действующая компания;Конышев Иван Сергеевич;7300000.0;7,3 млн руб.;5;50;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
6453154641;;"ООО ""ЖИВАЯ ВОДА ЭКО""";;;;36.00|46.21|46.17.21|47.11|47.99|11.07|46.14.1|74.90.4|10.86.7|49.42;;410003, Саратовская область, г. о. город Саратов, г. Саратов, ул. им. Гоголя Н. В., д. 1, кв. 79;;Шафеева Галина Ивановна;7300000.0;7,3 млн руб.;5;32;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
1326255006;;"ООО ""ВОДА ТУТ""";;;;11.07|46.34.1|46.37|46.17.21|47.29.35|77.29.2|47.78.9|47.25.2;;430003, Республика Мордовия, г. Саранск, пр-кт Ленина, д. 27А, помещ. 2;Действующая компания;;7200000.0;7,2 млн руб.;4;11;Рентген-детекторы и рентген-инспекционные системы;;;;;;;;;;;;;;;1;;;
3625008390;;"ООО ""РАМОНЬ-ВОДОКАНАЛ""";;;;37.00|42.22.1|42.21|42.22.2|43.22|36.00.2|43.99|36.00.1|43.3;;396020, Воронежская область, Рамонский район, рп. Рамонь, ул. Юбилейная, д. 6А, офис 11;Действующая компания;Быстрянцев Евгений Николаевич;7100000.0;7,1 млн руб.;4;30;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
4324006803;;"ООО ""ВОДОКАНАЛ ПЛЮС""";;;;37.00|36.00.2|41.20|36.00.1|43.12.3|43.22|42.21;;612080, Кировская область, Оричевский район, пгт Оричи, ул. Колхозная, д. 49;Действующая компания;Исупова Оксана Александровна;7000000.0;7 млн руб.;4;26;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
5605022746;;"ООО ""ВОДОКАНАЛСТРОЙСЕРВИС""";;;;36.00|35.30|35.30.1|35.30.2|35.30.4|35.30.5|36.00.1|36.00.2|37.00|38.11|38.21|38.31|38.32|38.32.52|41.20|42.11|42.21|42.22|42.91|43.12|43.21|43.22|43.32|43.33|66.19|68.32|69.10|81.21|81.22|81.29|81.29.9|96.04|96.09;;460540, Оренбургская область, м. р-н Оренбургский, с. п. Первомайский Поссовет, п. Первомайский, ул. Пролетарская, д. 32;Действующая компания;Уричук Владимир Михайлович;6700000.0;6,7 млн руб.;4;37;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
2373001297;;"ООО ""ВОДООТВЕДЕНИЕ""";;;;37.00|82.99|42.22.2|42.21|42.22.1|43.22;;353204, Краснодарский край, Динской район, ст-ца Динская, ул. Шевченко, д. 5;Действующая компания;Рудинский Александр Александрович;6400000.0;6,4 млн руб.;4;16;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
7724440129;;"ООО ""КРИСТАЛЬНАЯ ВОДА""";;;;36.00|28.29.12|46.74.2|36.00.1;;115230, г. Москва, вн. тер. г. муниципальный округ Нагатино-Садовники, Хлебозаводский проезд, д. 7, стр. 9, этаж/помещ./ком./офис 10/XXI/1/А1Б;Действующая компания;;6200000.0;6,2 млн руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
5190069014;;"ООО ""ВОДА СЕВЕРА""";;;;11.07|46.17.21|47.25.2|46.34.1;;183008, Мурманская область, г. Мурманск, пр-кт Кольский, д. 110, корп. 2;Действующая компания;Ермолаев Алексей Александрович;6100000.0;6,1 млн руб.;4;11;Рентген-детекторы и рентген-инспекционные системы;;;;;;;;;;;;;;;1;;;
4623005710;;"МУП ""ВОДОПРОВОДНОГО И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"" СЕЛО ЗАМОСТЬЕ ПРИ М.О. ""ЗАМОСТЯНСКИЙ СЕЛЬСОВЕТ""";;;;36.00|37.00|38.1|36.00.2|81.29.9|96.03|38.2;;307820, Курская область, Суджанский район, с. Замостье, ул. Ленина;Действующая компания;Болотин Сергей Владимирович;6000000.0;6 млн руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
0268103634;;"ООО ""АКВАСЕРВИС""";;;;36.00|37.00|38.11|41.20|42.11|42.21|42.22|42.91|42.99|43.11|43.12|43.21|43.22|43.29|43.31|43.32|43.33|43.34|43.91|43.99|68.20|71.12|77.12|77.32|80.20|81.29|81.30;;453800, Республика Башкортостан, м. р-н Хайбуллинский, с. п. Акъярский Сельсовет, с. Акъяр, ул. 50-Летия Целины, д. 24Б;Действующая компания;Галлямов Рамиль Рафаилович;5900000.0;5,9 млн руб.;5;43;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
6658537236;;"ООО ""СКВАЖИНА-ВОДА""";;;;42.21|45.11|45.19|45.20|45.31|45.32|46.13|46.15|46.73|46.77|49.41;;620144, Свердловская область, г. о. город Екатеринбург, г. Екатеринбург, ул. Московская, д. 249, кв. 124;Действующая компания;Ожегин Лев Николаевич;5700000.0;5,7 млн руб.;4;12;Промышленные компрессоры от 200 000 ₽ | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
0546026465;;"ООО ""АКВАСЕРВИС""";;;;36.00|81.29;;368101, Республика Дагестан, г. о. город Кизилюрт, пгт Бавтугай, ул. Окружная, д. 32А, кв. 71, помещ. 1;Действующая компания;Рамазанов Алиасхаб Алисултанович;5700000.0;5,7 млн руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
6449084134;;"ООО ""ГАЗ ВОДА ЭЛЕКТРИЧЕСТВО""";;;;42.21|41.20|42.99|43.11|43.12.1|43.12.3|43.21|43.22|43.91|43.99.1|43.99.2|43.99.3|43.99.6|46.69.9|46.74.2|47.19.1|47.91.2|62.01|65.11|65.12.2|65.12.3|65.12.4|65.12.5|65.12.6|65.30;;413102, Саратовская область, Энгельсский район, рп. Приволжский, ул. Мясокомбинат, д. 18Б;Действующая компания;Любименко Никита Андреевич;5600000.0;5,6 млн руб.;4;24;Промышленные компрессоры от 200 000 ₽ | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
0502005884;;"ООО ""ЭКСПЛУАТАЦИЯ И СТРОИТЕЛЬСТВО ВОДОПРОВОДОВ""";;;;42.21|42.22.2|47.11|46.38;;368124, Республика Дагестан, г. Кизилюрт, ул. Малагусейнова, д. 99, корп. а;Действующая компания;;5600000.0;5,6 млн руб.;4;12;Промышленные компрессоры от 200 000 ₽ | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
5254495363;;"ООО ""ВОДООТВЕДЕНИЕ""";;;;37.00;;607130, Нижегородская область, м. о. Ардатовский, рп. Ардатов, ул. Тургенева, д. 16;Действующая компания;Рыбакова Кристина Михайловна;5400000.0;5,4 млн руб.;4;4;Генераторы кислорода;;;;;;;;;;;;;;;1;;;
