klyuch;tender_id;predmet;sozdan;do;company_id;company
компрессор;311283;Проведение ТО8000 и ТО4000 компрессоров Атлас-Копко GA160 зав. №AIF 131643,AIF 131644,AIF 131561 (id311283);30.03.2018;08.04.2018 23:00;43515;Филиал Завод ТЕХНО (Юрга)
компрессор;311215;Компрессор спиральный DANFOSS SY380A4CBM для чиллера (третий этап);30.03.2018;02.04.2018 23:00;122128;Филиал Завод Лоджикруф
компрессор;310974;Компрессор винтовой 6ВВ20/9 инв.275418903 (id310974);28.03.2018;11.04.2018 11:00;2953;КАМАЗ
компрессор;310363;"Компрессор холодильный Bitzer HSN8591-160 для ООО ""УМК"" (id310363)";23.03.2018;30.03.2018 17:00;159973;Тройка Ассет Менеджмент (Челябинск)
компрессор;310176;Запчасти для компрессора Atlas Copco (id310176);22.03.2018;27.03.2018 13:00;210033;ПАО Группа Черкизово
компрессор;309931;Замена чиллеров с винтовыми компрессорами на чиллеры со спиральными компрессорами г. Ростов-на-Дону, бул. Комарова, 24А (Модернизация системы кондиционирования воздуха Торгового комплекса);21.03.2018;27.03.2018 17:00;150152;О КЕЙ
компрессор;309896;Замена компрессора вентиляционной установки г. Краснодар, ул. Крылатая, 2(Модернизация системы кондиционирования воздуха);21.03.2018;27.03.2018 17:00;150152;О КЕЙ
компрессор;309736;Закупка компрессора для пневмоперегружателя Walinga/ ГК ЧЕРКИЗОВО. Пенза. ПКХП (id309736);20.03.2018;26.03.2018 23:00;210033;ПАО Группа Черкизово
компрессор;309465;"Сервисные услуги по ремонту, техническому обслуживанию компрессоров в Филиале ООО ""Группа ""Магнезит"" в пгт. Раздолинске (id309465)";19.03.2018;28.03.2018 23:00;16537;Комбинат Магнезит
компрессор;309306;Тендер № RUNEV-2082 на поставку компрессора AIRBOY КIТТ 90;16.03.2018;25.03.2018 23:00;2983;Невинномысский Азот
компрессор;309178;Капитальный ремонт компрессора 2ВМ4-12/65 (id309178);15.03.2018;23.03.2018 23:00;126949;АО ТРАНСПНЕВМАТИКА
компрессор;309064;Материалы и комплктующие к компрессору 6ВМ16 и блоку разделения воздуха ( установка КЖ) (id309064);15.03.2018;16.04.2018 09:00;2953;КАМАЗ
компрессор;308403;"Компрессор спиральный DANFOSS SZ380A4CBM для ООО ""Завод Лоджикруф"" (второй этап)";07.03.2018;19.03.2018 23:00;122128;Филиал Завод Лоджикруф
компрессор;308390;Компрессор Atlas Copco б/у;07.03.2018;30.03.2018 23:00;125875;Салаватстекло Волга
компрессор;308379;"Электродвигатели для холодильных компрессоров HSN8591-160-40P для ООО ""УМК"" (id308379)";07.03.2018;16.03.2018 11:00;159973;Тройка Ассет Менеджмент (Челябинск)
компрессор;308178;Ремонт компрессора Alup SCK 76-8 s/n F0906751/S0006421 (ЦМП-2 рукавники 5-6 печи) (id308178);06.03.2018;15.03.2018 23:00;16537;Комбинат Магнезит
компрессор;308152;Модернизация системы кондиционирования воздуха (замена компрессора чиллера), Краснодар, ул. Крылатая 2;06.03.2018;14.03.2018 23:00;150152;О КЕЙ
компрессор;307975;"Техническое перевооружение сети газопотребления АО ""Саратовстройстекло"", с прокладкой резервного газопровода среднего давления и заменой двух дожимных газовых компрессоров (2-й этап торгов)";05.03.2018;06.03.2018 13:20;125875;Салаватстекло Волга
компрессор;307521;"Закупка Компрессоров технологического и приборного воздуха для техперевооружения участка обезвоживания ОФ ОАО ""АГК""";01.03.2018;07.03.2018 15:00;61098;Русская медная компания
компрессор;307379;Закупка компрессора для пневмоперегружателя Walinga/ ГК ЧЕРКИЗОВО. Пенза (id307379);28.02.2018;07.03.2018 23:00;210033;ПАО Группа Черкизово
компрессор;306872;Закупка запчастей к компрессорам для АО НШР по ПЗ 2018г.;24.02.2018;14.03.2018 23:00;29568;Руссдрагмет
компрессор;306714;"Поставка запасных частей к компрессору Altair 34-13 для АО ""Многовершинное"" 2018 г.";22.02.2018;01.03.2018 23:00;29568;Руссдрагмет
компрессор;306712;"Поставка запасных частей к компрессору L75I А2.0-14-20-50 для АО ""Многовершинное"" 2018 г.";22.02.2018;04.03.2018 23:00;29568;Руссдрагмет
компрессор;306706;"Поставка запасных частей к компрессору CompAir Hydrovane HV30PT-08 для АО ""Многовершинное"" 2018 г.";22.02.2018;01.03.2018 23:00;29568;Руссдрагмет
компрессор;306700;"Поставка запасных частей к компрессору Cameron TA-9000 для АО ""Многовершинное"" 2018 г.";22.02.2018;04.03.2018 23:00;29568;Руссдрагмет
компрессор;306694;"Поставка запасных частей к компрессору Atlas Copco для АО ""Многовершинное"" 2018 г.";22.02.2018;28.02.2018 23:00;29568;Руссдрагмет
компрессор;306650;Модернизация системы кондиционирования воздуха (замена компрессора чиллера);21.02.2018;04.03.2018 23:00;150152;О КЕЙ
компрессор;306631;"Модернизация системы кондиционирования воздуха ""Торгового комплекса"" (замена чиллеров с винтовыми компрессорами на чиллеры со спиральными компрессорами)";21.02.2018;04.03.2018 23:00;150152;О КЕЙ
компрессор;305745;Компрессор автоматический, год выпуска 2010. инв № 00000199 (место нахождения г.Йошкар-Ола) (id305745);15.02.2018;15.03.2018 10:10;2953;КАМАЗ
компрессор;305683;"Компрессор спиральный DANFOSS SZ380A4CBM для ООО ""Завод Лоджикруф""";15.02.2018;05.03.2018 23:00;122128;Филиал Завод Лоджикруф
компрессор;304915;Запасные части (ЗИП) и расходные материалы для проведения технического обслуживания воздушных винтовых компрессоров (id304915);09.02.2018;16.02.2018 11:00;203102;Русское Зерно Уфа
компрессор;304664;"Техническое перевооружение сети газопотребления АО ""Саратовстройстекло"", с прокладкой резервного газопровода среднего давления и заменой двух дожимных газовых компрессоров";08.02.2018;18.02.2018 23:00;125875;Салаватстекло Волга
