fajl;zakupka;dokument;tip;bajt;stranic;znakov;otkaz;skan_ili_pusto;sha256;kopiya_ot;ocr_stranic_obrezano
eis_f_32514932098_1.bin;32514932098;2._На_ЭТП.zip;архив(16);786534;0;511577;;;ba4073539f97bde3;;
eis_f_32514907567_9.bin;32514907567;Договор_поставки__Покупатель_по_заявке_.docx;docx;53174;0;29080;;;dbc2ddab304cde4b;;
eis_f_32514907567_8.bin;32514907567;Договор_поставки__Покупатель_по_заявке_.docx;docx;53174;0;29080;;;dbc2ddab304cde4b;eis_f_32514907567_9.bin;
eis_f_32514907567_7.bin;32514907567;Форма_для_заполнения.docx;docx;22641;0;8625;;;ab8ef10dc85c0b72;;
eis_f_32514907567_6.bin;32514907567;Спецификация_запорная_арматура_11__РП_2025_СГИ_2.xlsx;xlsx;13135;0;1238;;;1c445013c052dbe2;;
eis_f_32514907567_5.bin;32514907567;ТЗ_запорная__арматура.docx;docx;33985;0;7474;;;940c58ef24cb04b8;;
eis_f_32514907567_4.bin;32514907567;Форма_для_заполнения.docx;docx;22641;0;8625;;;ab8ef10dc85c0b72;eis_f_32514907567_7.bin;
eis_f_32514907567_3.bin;32514907567;Договор_поставки__Покупатель_по_заявке_.docx;docx;53174;0;29080;;;dbc2ddab304cde4b;eis_f_32514907567_9.bin;
eis_f_32514907567_2.bin;32514907567;Спецификация_запорная_арматура_11__РП_2025_СГИ_2.xlsx;xlsx;13135;0;1238;;;1c445013c052dbe2;eis_f_32514907567_6.bin;
eis_f_32514907567_17.bin;32514907567;32514907567_second_parts_protocol.rtf;rtf;19816;0;19811;;;b79bd785899353f9;;
eis_f_32514907567_16.bin;32514907567;Спецификация_запорная_арматура_11__РП_2025_СГИ_2.xlsx;xlsx;13135;0;1238;;;1c445013c052dbe2;eis_f_32514907567_6.bin;
eis_f_32514907567_15.bin;32514907567;Форма_для_заполнения.docx;docx;22641;0;8625;;;ab8ef10dc85c0b72;eis_f_32514907567_7.bin;
eis_f_32514907567_14.bin;32514907567;Спецификация_запорная_арматура_11__РП_2025_СГИ_2.xlsx;xlsx;13135;0;1238;;;1c445013c052dbe2;eis_f_32514907567_6.bin;
eis_f_32514907567_13.bin;32514907567;ТЗ_запорная__арматура.docx;docx;33985;0;7474;;;940c58ef24cb04b8;eis_f_32514907567_5.bin;
eis_f_32514907567_12.bin;32514907567;Договор_поставки__Покупатель_по_заявке_.docx;docx;53174;0;29080;;;dbc2ddab304cde4b;eis_f_32514907567_9.bin;
eis_f_32514907567_11.bin;32514907567;Форма_для_заполнения.docx;docx;22641;0;8625;;;ab8ef10dc85c0b72;eis_f_32514907567_7.bin;
eis_f_32514907567_10.bin;32514907567;ТЗ_запорная__арматура.docx;docx;33985;0;7474;;;940c58ef24cb04b8;eis_f_32514907567_5.bin;
eis_f_32514907567_1.bin;32514907567;ТЗ_запорная__арматура.docx;docx;33985;0;7474;;;940c58ef24cb04b8;eis_f_32514907567_5.bin;
eis_f_32514844979_6.bin;32514844979;32514844979  РЕМОНТ.rtf;rtf;59505;0;59501;;;8f7b7ff97cb335a4;;
eis_f_32514844979_5.bin;32514844979;Договор_на_выполнение_ремонтных_работ.docx;docx;89273;0;95299;;;2935a5ed8b3298d5;;
eis_f_32514844979_4.bin;32514844979;Формы_для_заполнения__2_.docx;docx;89456;0;38264;;;f0c561ea009eccd3;;
eis_f_32514844979_3.bin;32514844979;ТЗ_на_ремонт_ХВО.docx;docx;35340;0;19851;;;a65b2e26a78f44f6;;
eis_f_32514844979_2.bin;32514844979;Договор_на_выполнение_ремонтных_работ.docx;docx;89273;0;95299;;;2935a5ed8b3298d5;eis_f_32514844979_5.bin;
eis_f_32514844979_1.bin;32514844979;ТЗ_на_ремонт_ХВО.docx;docx;35340;0;19851;;;a65b2e26a78f44f6;eis_f_32514844979_3.bin;
eis_f_32514830937_9.bin;32514830937;218931_ПВП_на_сайт.zip;архив(3);462641;0;215034;;;59ebbc2862b26b37;;
eis_f_32514830937_8.bin;32514830937;218931_П1Ч_На_сайт.zip;архив(3);550697;0;216103;;;6bcef9d74e8a9811;;
eis_f_32514830937_7.bin;32514830937;Сопоставление_конкурс_МСП_ИР505105_Лот_1.rtf;rtf;7261;0;7256;;;99318b6782d4b3db;;
eis_f_32514830937_6.bin;32514830937;218931_П2Ч_На_сайт.zip;архив(3);456862;0;213351;;;b6b79afe53502871;;
eis_f_32514830937_5.bin;32514830937;218931_Уведомление_о_разъяснении-1.docx;docx;165324;0;1011;;;2287f53a9ce25ebd;;
eis_f_32514830937_4.bin;32514830937;218931_от_21.05.2025_продление.docx;docx;169165;0;2343;;;de5d08a4600da6c8;;
eis_f_32514830937_3.bin;32514830937;218931_ЗД.zip;архив(21);1844763;0;693892;;;28b096be16b71275;;
eis_f_32514830937_2.bin;32514830937;218931_от_21.05.2025_продление.docx;docx;169165;0;2343;;;de5d08a4600da6c8;eis_f_32514830937_4.bin;
eis_f_32514830937_1.bin;32514830937;218931_ЗД.zip;архив(21);1844763;0;693892;;;28b096be16b71275;eis_f_32514830937_3.bin;
eis_f_32514823396_8.bin;32514823396;218909_ПВК_на_сайт.zip;отказ;142;0;0;1;;ddbbd0d2840a9a7a;;
eis_f_32514823396_7.bin;32514823396;218909_ПВП_на_сайт.zip;архив(3);436609;0;8455;;;a4dde9952cb0c139;;
eis_f_32514823396_6.bin;32514823396;218909_Извещение_ЭФ_223-ФЗ.zip;архив(9);13008142;0;324054;;;b81a5c7b8013fa06;;
eis_f_32514823396_5.bin;32514823396;218909_Уведомление_о_продлении_2.zip;архив(2);349583;0;3447;;;3aae66b8f6fe8684;;
eis_f_32514823396_4.bin;32514823396;218909_Уведомление_о_продлении_1.zip;архив(2);349255;0;3445;;;0827f26d06da91e0;;
eis_f_32514823396_3.bin;32514823396;218909_Извещение_ЭФ_223-ФЗ.zip;архив(9);13008142;0;324054;;;b81a5c7b8013fa06;eis_f_32514823396_6.bin;
eis_f_32514823396_2.bin;32514823396;218909_Уведомление_о_продлении_1.zip;архив(2);349255;0;3445;;;0827f26d06da91e0;eis_f_32514823396_4.bin;
eis_f_32514823396_1.bin;32514823396;218909_Извещение_ЭФ_223-ФЗ.zip;архив(9);13008142;0;324054;;;b81a5c7b8013fa06;eis_f_32514823396_6.bin;
eis_f_32514738215_9.bin;32514738215;Приложение_№_4_Форма_технического_предложения.xlsx;xlsx;32544;0;14532;;;2a4bc1c451e9c419;;
eis_f_32514738215_8.bin;32514738215;Приложение_№_4_Форма_технического_предложения.xlsx;xlsx;32544;0;14532;;;2a4bc1c451e9c419;eis_f_32514738215_9.bin;
eis_f_32514738215_7.bin;32514738215;Приложение_№_5_Форма_коммерческого_предложения.xlsx;xlsx;45775;0;42142;;;6cba4a13967d1621;;
eis_f_32514738215_6.bin;32514738215;Приложение_№1_ТЗ_таль_электрическая_передвижная_2025.doc;doc/xls;280064;0;279846;;;0465daa5e49139e9;;
eis_f_32514738215_5.bin;32514738215;Приложение_№1_ТЗ_таль_электрическая_передвижная_2025.doc;doc/xls;280064;0;279846;;;0465daa5e49139e9;eis_f_32514738215_6.bin;
eis_f_32514738215_4.bin;32514738215;Приложение_3_к_Извещению._Отборочные_критерии_07.04.2025.docx;docx;72529;0;78899;;;ec8107a3ccdbd589;;
eis_f_32514738215_3.bin;32514738215;Приложение_6_к_Извещению._Форма_14._Декларация_о_соответствии_участника_07.04.2025.docx;docx;84315;0;21811;;;abebc813ee395483;;
eis_f_32514738215_2.bin;32514738215;Приложение_№_2_Договор_поставки_разовый.docx;docx;86256;0;91390;;;ee883bca6b23251a;;
eis_f_32514738215_18.bin;32514738215;Протокол_подведения_итогов_для_223_не_МСП_процедур_Конкурентные_переговоры_(несколько_заявок)_ЗП5041497.docx;docx;31481;0;2966;;;b389c03b5de2a9ff;;
eis_f_32514738215_17.bin;32514738215;Приложение_3_к_Извещению._Отборочные_критерии_07.04.2025.docx;docx;72529;0;78899;;;ec8107a3ccdbd589;eis_f_32514738215_4.bin;
eis_f_32514738215_16.bin;32514738215;Уведомление_изм.срока.docx;docx;71032;0;1357;;;1f2bc931fc48e044;;
eis_f_32514738215_15.bin;32514738215;Приложение_№_2_Договор_поставки_разовый.docx;docx;86256;0;91390;;;ee883bca6b23251a;eis_f_32514738215_2.bin;
eis_f_32514738215_14.bin;32514738215;Приложение_6_к_Извещению._Форма_14._Декларация_о_соответствии_участника_07.04.2025.docx;docx;84315;0;21811;;;abebc813ee395483;eis_f_32514738215_3.bin;
eis_f_32514738215_13.bin;32514738215;Приложение_№1_ТЗ_таль_электрическая_передвижная_2025.doc;doc/xls;280064;0;279846;;;0465daa5e49139e9;eis_f_32514738215_6.bin;
eis_f_32514738215_12.bin;32514738215;Документация_ОЗКЭ_07.04.2025.docx;docx;242209;0;165759;;;09adb86ca355f3b0;;
eis_f_32514738215_11.bin;32514738215;Приложение_№1_ТЗ_таль_электрическая_передвижная_2025.doc;doc/xls;280064;0;279846;;;0465daa5e49139e9;eis_f_32514738215_6.bin;
eis_f_32514738215_10.bin;32514738215;Приложение_№_5_Форма_коммерческого_предложения.xlsx;xlsx;45775;0;42142;;;6cba4a13967d1621;eis_f_32514738215_7.bin;
eis_f_32514738215_1.bin;32514738215;Документация_ОЗКЭ_07.04.2025.docx;docx;242209;0;165759;;;09adb86ca355f3b0;eis_f_32514738215_12.bin;
eis_f_32514729198_2.bin;32514729198;Протокол_подведения_итогов_для_223_не_МСП_процедур_Конкурентные_переговоры_(несколько_заявок)_ЗП5041198.docx;docx;31234;0;2946;;;26cc4e4faf0c097a;;
eis_f_32514729198_1.bin;32514729198;ЗД.7z;7z(6);634873;0;393438;;;8e2546810f5cffcf;;
eis_f_32514623587_5.bin;32514623587;1.1.  Документация СГИ-01_2025-1.docx;docx;285606;0;47866;;;50c1042b029a1ab4;;
eis_f_32514623587_4.bin;32514623587;3. проект Договора СГИ-01_2025-1.docx;docx;88157;0;46341;;;25852a7601d2648b;;
eis_f_32514623587_3.bin;32514623587;1. Извещение СГИ-01_2025_а.docx;docx;126392;0;88565;;;06abd8cc68b82b87;;
eis_f_32514623587_2.bin;32514623587;4. Обоснование НМЦ СГИ-01_2025-1.doc;doc/xls;419328;0;419046;;;d44815ec67cb8614;;
eis_f_32514623587_1.bin;32514623587;2. ТЗ СГИ-01_2025-1.docx;docx;31699;0;10005;;;2a7e6f5edaa7b57d;;
eis_f_32414266913_9.bin;32414266913;Приложение_5_к_Извещению._Форма_14._Декларация_о_соответствии_участника.docx;docx;80297;0;21811;;;1dce4a376d43071b;;
eis_f_32414266913_8.bin;32414266913;Документация_ОЗКЭФ_корр0312[1].docx;docx;243440;0;160443;;;e0f3609ca49dc148;;
eis_f_32414266913_7.bin;32414266913;Приложение_3_НМЦД_поставка_шкафов_КТЦ-1.xlsx;xlsx;17811;0;3018;;;b1fb300db177b35c;;
eis_f_32414266913_6.bin;32414266913;Приложение_1_ТЗ_на_поставку_шкафов_КТЦ-1.pdf;pdf;599470;0;87;;1;42ed114efe746871;;
eis_f_32414266913_5.bin;32414266913;Приложение_2___Проект_договора___.docx;docx;90309;0;91403;;;d0c5e19d5c2d46c8;;
eis_f_32414266913_4.bin;32414266913;Приложение_1_СУГРЭС_ТЗ_металл_шкафчики_2024_.doc;doc/xls;185856;0;185638;;;79b5bb69849236f3;;
eis_f_32414266913_3.bin;32414266913;Документация_ОЗКЭФ_корр.docx;docx;241097;0;160129;;;75a55c160bc0dfe0;;
eis_f_32414266913_2.bin;32414266913;Приложение_4_к_Извещению._Отборочные_критерии.docx;docx;71292;0;74072;;;7f69ad6049a1e28d;;
eis_f_32414266913_17.bin;32414266913;Протокол_подведения_итогов_[32414266913__Лот_1].docx;docx;17547;0;2303;;;36ca0882bf2a55d0;;
eis_f_32414266913_16.bin;32414266913;Ответ_запрос_2.docx;docx;12134;0;308;;;dcd63a92ababccbc;;
eis_f_32414266913_15.bin;32414266913;Ответ_запрос_1.docx;docx;12090;0;318;;;0792b638153848bb;;
eis_f_32414266913_14.bin;32414266913;Приложение_3_НМЦД_поставка_шкафов_КТЦ-1.xlsx;xlsx;17811;0;3018;;;b1fb300db177b35c;eis_f_32414266913_7.bin;
eis_f_32414266913_13.bin;32414266913;0Увеомление_об_изменениях_0312[1].docx;docx;26414;0;1295;;;2600e8265f82a844;;
eis_f_32414266913_12.bin;32414266913;Приложение_2___Проект_договора___.docx;docx;91451;0;91580;;;323cae0df966a2b5;;
eis_f_32414266913_11.bin;32414266913;Приложение_1_СУГРЭС_ТЗ_металл_шкафчики_2024_.doc;doc/xls;185856;0;185638;;;9fd3428b8133cdce;;
eis_f_32414266913_10.bin;32414266913;Приложение_4_к_Извещению._Отборочные_критерии.docx;docx;71292;0;74072;;;7f69ad6049a1e28d;eis_f_32414266913_2.bin;
eis_f_32414266913_1.bin;32414266913;Приложение_5_к_Извещению._Форма_14._Декларация_о_соответствии_участника.docx;docx;80297;0;21811;;;1dce4a376d43071b;eis_f_32414266913_9.bin;
eis_f_32413846645_9.bin;32413846645;Извещение_3148783_265р.docx;docx;21344;0;6456;;;e6fb2533a22578d4;;
eis_f_32413846645_8.bin;32413846645;Извещение.pdf;pdf;595448;4;9410;;;46f9ce3de97cad49;;
eis_f_32413846645_7.bin;32413846645;Документация о закупке 265р в редакции от 29.07.2024.rar;отказ;122;0;0;1;;04c5ebfb9c552cbe;;
eis_f_32413846645_6.bin;32413846645;Уведомление о внесении изменений.doc;doc/xls;41984;0;41574;;;d16a8ba56f3aa393;;
eis_f_32413846645_5.bin;32413846645;Протокол внесения изменений.doc;doc/xls;79872;0;79654;;;1b219458c264ab73;;
eis_f_32413846645_4.bin;32413846645;Протокол по внесению изменений.pdf;pdf;521391;1;2613;;;89ca100aaf8981fb;;
eis_f_32413846645_3.bin;32413846645;Документация о закупке 265р.zip;архив;608517;0;95;;1;7edeabba4f4e433e;;
eis_f_32413846645_29.bin;32413846645;Протокол №4_3148783 перенос срока подведения итогов.pdf;pdf-ocr;540453;1;1605;;;48d57cb118cfd3f0;;
eis_f_32413846645_28.bin;32413846645;Протокол №4_3148783 перенос срока подведения итогов.docx;docx;29040;0;1545;;;145191dba2b01dbe;;
eis_f_32413846645_27.bin;32413846645;Протокол №3_3148783 рассмотрение заявок.pdf;pdf;2790819;0;87;;1;c647e48e19e04af2;;
eis_f_32413846645_26.bin;32413846645;Протокол №3_3148783 рассмотрение заявок.doc;doc/xls;90624;0;90406;;;dfb7c15be78c417e;;
eis_f_32413846645_25.bin;32413846645;Протокол подведения итогов_3148783.pdf;pdf;3519783;0;87;;1;b032f86d7fff5778;;
eis_f_32413846645_24.bin;32413846645;Протокол подведения итогов_3148783.docx;docx;37211;0;10086;;;784bcfbac0e2bc31;;
eis_f_32413846645_23.bin;32413846645;Протокол №5_3148783 перенос срока подведения итогов.pdf;pdf-ocr;568361;1;1631;;;4416ed82124f5415;;
eis_f_32413846645_22.bin;32413846645;Протокол №5_3148783 перенос срока подведения итогов.docx;docx;29129;0;1580;;;cca07c6b56f41ce1;;
eis_f_32413846645_21.bin;32413846645;Извещение.pdf;pdf;595448;4;9410;;;46f9ce3de97cad49;eis_f_32413846645_8.bin;
eis_f_32413846645_20.bin;32413846645;Документация о закупке 265р в редакции от 29.07.2024.rar;отказ;122;0;0;1;;96ca8200eb9f66b1;;
eis_f_32413846645_2.bin;32413846645;Извещение_3148783_265р.docx;docx;21344;0;6456;;;e6fb2533a22578d4;eis_f_32413846645_9.bin;
eis_f_32413846645_19.bin;32413846645;Протокол переноса сроков окончания приема заявок 265р.doc;doc/xls;59392;0;59174;;;5f9fc75e6a465d53;;
eis_f_32413846645_18.bin;32413846645;Уведомление переноса сроков окончания приема заявок.doc;doc/xls;43008;0;42598;;;fc8e5a5554b21ac5;;
eis_f_32413846645_17.bin;32413846645;Протокол переноса сроков окончания приема заявок 265р.pdf;pdf-ocr;47850;2;2967;;;81095b0f903a8826;;
eis_f_32413846645_16.bin;32413846645;Протокол по внесению изменений.pdf;pdf;521391;1;2613;;;89ca100aaf8981fb;eis_f_32413846645_4.bin;
eis_f_32413846645_15.bin;32413846645;Извещение_3148783_265р.docx;docx;21344;0;6456;;;e6fb2533a22578d4;eis_f_32413846645_9.bin;
eis_f_32413846645_14.bin;32413846645;Уведомление переноса сроков окончания приема заявок.pdf;pdf-ocr;35205;1;2182;;;aa7aab4331f46c80;;
eis_f_32413846645_13.bin;32413846645;Уведомление о внесении изменений.pdf;pdf;439724;1;1653;;;07c4e5f87271f1e6;;
eis_f_32413846645_12.bin;32413846645;Уведомление о внесении изменений.doc;doc/xls;41984;0;41574;;;d16a8ba56f3aa393;eis_f_32413846645_6.bin;
eis_f_32413846645_11.bin;32413846645;Протокол внесения изменений.doc;doc/xls;79872;0;79654;;;1b219458c264ab73;eis_f_32413846645_5.bin;
eis_f_32413846645_10.bin;32413846645;Уведомление о внесении изменений.pdf;pdf;439724;1;1653;;;07c4e5f87271f1e6;eis_f_32413846645_13.bin;
eis_f_32413846645_1.bin;32413846645;Извещение.pdf;pdf;595448;4;9410;;;46f9ce3de97cad49;eis_f_32413846645_8.bin;
eis_f_32413845554_7.bin;32413845554;213633_П1Ч.zip;архив(3);442945;0;211228;;;3b5289f422413624;;
eis_f_32413845554_6.bin;32413845554;213633_П2ч.zip;архив(3);418890;0;210981;;;7da0d706388d5810;;
eis_f_32413845554_5.bin;32413845554;Сопоставление_конкурс_МСП_ИР407250_Лот_1.rtf;rtf;9031;0;9026;;;80c11c7765db89a9;;
eis_f_32413845554_4.bin;32413845554;213633_ПВП.zip;архив(3);451343;0;212420;;;ff8125aaad8d9d57;;
eis_f_32413845554_3.bin;32413845554;213633_уведомление_о_продлении.docx;docx;164443;0;2237;;;0432b122f17f67d1;;
eis_f_32413845554_2.bin;32413845554;213633_уведомление_о_продлении.docx;docx;164443;0;2237;;;0432b122f17f67d1;eis_f_32413845554_3.bin;
eis_f_32413845554_1.bin;32413845554;213633_ЗД.zip;архив(11);2478378;0;420222;;;1acc99cbb165d298;;
eis_f_32413843749_2.bin;32413843749;Разъяснение_32413843749.pdf;pdf;26032;1;586;;;5facb3bf41a2bd07;;
eis_f_32413843749_1.bin;32413843749;Извещение (ЗД) 3148765.rar;отказ;122;0;0;1;;619594ccdcf9590c;;
eis_f_32413842770_9.bin;32413842770;Приложение № 8 к ДоЗ Обоснование_НМЦ.docx;docx;21242;0;2063;;;02f88fd0ddc389ed;;
eis_f_32413842770_8.bin;32413842770;Приложение № 2 к ДоЗ ПД (0544-КС ДОХ-2024-УСГС).docx;docx;86003;0;59484;;;b3db4e3884557a56;;
