nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
53-ТУ-07434-2018;19.06.2018;6330000553;"АО ""НК НПЗ""";"трубопровод №93 «Линия ВСГ от газоохладителей ГО-1.3; ГО-2.3 компрессора М-1.3 до предохранительных клапанов», цех 24, установка 24-300, АО «НК НПЗ», 446207, Самарская обл., г. Новокуйбышевск, ул. Осипенко, 12, строение 1";ТУ;7701244745;"ООО ""ИНТЕРКОР РУС""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-07434-2018;https://monitor-pb.ru/customer/6330000553
53-ТУ-10889-2018;13.08.2018;6330000553;"АО ""НК НПЗ""";трубопровод №266 «Линия сброса ППК холодильников I, II, III, IV, ступеней компрессора ВК-3», цех 37, установка 24-6/2, АО «НК НПЗ», 446207, Самарская обл., г. Новокуйбышевск, ул. Осипенко, 12, строение 1;ТУ;7701244745;"ООО ""ИНТЕРКОР РУС""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10889-2018;https://monitor-pb.ru/customer/6330000553
56-ТУ-09920-2022;14.06.2022;7404049484;"ООО ""КОНКУР""";техническое устройство по истечении срока службы, трубопровод всасывающий аммиачной холодильной установки от первого сосуда АХУ до компрессора Объект экспертизы в составе опасного производственного объекта А56-71467-0001 «Аммиачно-холодильная установка»;ТУ;7430033160;"ООО НЦ ""ЭНЕРГОКОНТРОЛЬ""";соответствует;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-09920-2022;https://monitor-pb.ru/customer/7404049484
56-ТУ-09921-2022;14.06.2022;7404049484;"ООО ""КОНКУР""";техническое устройство по истечении срока службы, трубопровод нагнетательный аммиачной холодильной установки от компрессора до первого сосуда АХУ Объект экспертизы в составе опасного производственного объекта А56-71467-0001 «Аммиачно-холодильная установка»;ТУ;7430033160;"ООО НЦ ""ЭНЕРГОКОНТРОЛЬ""";соответствует;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-09921-2022;https://monitor-pb.ru/customer/7404049484
56-ТУ-21415-2024;22.10.2024;7424024375;"ПАО ""ЮГК""";Компрессор центробежный К250-61-5 (зав. №10121), применяемое на опасном производственном объекте III класса опасности «Золотоизвлекательная фабрика горно-обогатительного комплекса на группе месторождений «Курасан» рег. №А56-70996-0034 Публичное Акционерное Общество «Южуралзолото Группа Компаний»;ТУ;7447161748;"ООО ИЦДК ""СОЮЗТЕХГАЗ""";соответствует;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-21415-2024;https://monitor-pb.ru/customer/7424024375
58-ТУ-27528-2017;28.08.2017;8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";Технологический трубопровод «Газ от V-101 в V-103/А,В,С V-105/ А,В,С (коллектор всаса1-й ступени компрессоров» рег. № 14-5, эксплуатируемый ТПП «Урайнефтегаз» ООО «ЛУКОЙЛ-Западная Сибирь»;ТУ;8608053410;"ООО ""Центр научно-исследовательских и производственных работ""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-27528-2017;https://monitor-pb.ru/customer/8608048498
58-ТУ-54459-2022;20.12.2022;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";Группа технических устройств –компрессоры 7ВКГ-50/07 зав. № 1007, 7ВКГ-50/07 зав. № 1004, 7ВКГ-50/07 зав. № 3003, 7ГВ-50/07 М2 зав. № 1003 применяемые на опасном производственном объекте «Пункт подготовки и сбора нефти № 7 Приобского месторождения»;ТУ;8603228225;"ООО ""НЦТО""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-54459-2022;https://monitor-pb.ru/customer/8604035473
60-ТУ-60890-2023;28.04.2023;7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";№ 1587-2023 на техническое устройство –детандер-компрессор 20-6Е7С зав. № 21046 применяемый на опасном производственном объекте – «Участок комплексной подготовки газа (ГКС «Лугинецкая»)» рег. № А62-00884-0089, ЛГКС, Лугинецкое м/ р Заказчик - АО «Томскнефть» ВНК;ТУ;8603228225;"ООО ""НЦТО""";соответствует;https://monitor-pb.ru/conclusion/60-%D0%A2%D0%A3-60890-2023;https://monitor-pb.ru/customer/7022000310
60-ТУ-60895-2023;28.04.2023;7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";№ 1586-2023 на техническое устройство –детандер-компрессор 20-6Е7С зав. № 21045 применяемый на опасном производственном объекте – «Участок комплексной подготовки газа (ГКС «Лугинецкая»)» рег. № А62-00884-0089, ЛГКС, Лугинецкое м/ р Заказчик - АО «Томскнефть» ВНК;ТУ;8603228225;"ООО ""НЦТО""";соответствует;https://monitor-pb.ru/conclusion/60-%D0%A2%D0%A3-60895-2023;https://monitor-pb.ru/customer/7022000310
61-ТУ-13539-2021;10.06.2021;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";техническое устройство – компрессор поршневой марки 305 ГП-20/18, зав. № 102149, тех. № ГК-12, применяемый на опасном производственном объекте – площадке газофакельной установки (ГФУ), Производства №2 АО «Газпромнефть-Омский НПЗ»;ТУ;5501254365;"ООО ""Центр технической безопасности и диагностики ""Полисервис""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-13539-2021;https://monitor-pb.ru/customer/5501041254
61-ТУ-13542-2021;10.06.2021;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";техническое устройство – компрессор поршневой марки 305 ГП-20/18, зав. № 106668, тех. № ГК-11, применяемый на опасном производственном объекте – площадке газофакельной установки (ГФУ), Производства №2 АО «Газпромнефть-Омский НПЗ»;ТУ;5501254365;"ООО ""Центр технической безопасности и диагностики ""Полисервис""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-13542-2021;https://monitor-pb.ru/customer/5501041254
61-ТУ-23486-2021;23.09.2021;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";техническое устройство – компрессор марки BDCB 30х30х20х14, зав. № 1.048.660, тех. № GС-321А, применяемый на опасном производственном объекте – площадке комплекса производства ароматических углеводородов, Производства №4 АО «Газпромнефть-Омский НПЗ».;ТУ;5501254365;"ООО ""Центр технической безопасности и диагностики ""Полисервис""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-23486-2021;https://monitor-pb.ru/customer/5501041254
61-ТУ-25802-2018;28.11.2018;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";техническое устройство – центробежный компрессор 340-81-4, зав. № 7259, тех. № В-1б, применяемый на опасном производственном объекте – площадке установки каталитического крекинга 43-103 Производства №2 АО «Газпромнефть-Омский НПЗ».;ТУ;5501254365;"ООО ""Центр технической безопасности и диагностики ""Полисервис""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-25802-2018;https://monitor-pb.ru/customer/5501041254
61-ТУ-28991-2021;23.11.2021;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";техническое устройство – компрессор поршневой марки 3НВ4К-315/520, зав. № 549, тех. № ПК-2 применяемый на опасном производственном объекте – площадке цеха №17 (УГЭ), Установка ЦВК-2 АО «Газпромнефть-Омский НПЗ».;ТУ;5501254365;"ООО ""Центр технической безопасности и диагностики ""Полисервис""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-28991-2021;https://monitor-pb.ru/customer/5501041254
61-ТУ-28992-2021;23.11.2021;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";техническое устройство – компрессор поршневой марки 3НВ4К-315/520, зав. № 524, тех. № ПК-4 применяемый на опасном производственном объекте – площадке цеха №17 (УГЭ), Установка ЦВК-2 АО «Газпромнефть-Омский НПЗ».;ТУ;5501254365;"ООО ""Центр технической безопасности и диагностики ""Полисервис""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-28992-2021;https://monitor-pb.ru/customer/5501041254
