inn;predpriyatie;vid;znachenie;chelovek;dolzhnost;rol;istochnik;ssylka;citata
8610012450;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЯГАНЬГАЗПЕРЕРАБОТКА""";человек;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИБУРТЮМЕНЬГАЗ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИБУРТЮМЕНЬГАЗ""";;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=8610012450;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИБУРТЮМЕНЬГАЗ"" — None"
7813012206;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""НЕВИНТЕРМАШ""";человек;Топоров Александр Аркадьевич;Топоров Александр Аркадьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7813012206;Топоров Александр Аркадьевич — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
4214018690;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБОГАТИТЕЛЬНАЯ ФАБРИКА ""РАСПАДСКАЯ""";человек;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАСПАДСКАЯ УГОЛЬНАЯ КОМПАНИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАСПАДСКАЯ УГОЛЬНАЯ КОМПАНИЯ""";;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=4214018690;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАСПАДСКАЯ УГОЛЬНАЯ КОМПАНИЯ"" — None"
5402194877;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";человек;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""СИБИРСКИЙ ГУРМАН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""СИБИРСКИЙ ГУРМАН""";;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=5402194877;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""СИБИРСКИЙ ГУРМАН"" — None"
7017103818;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД ИМПЕРИАЛ""";человек;Бакланов Александр Владимирович;Бакланов Александр Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7017103818;Бакланов Александр Владимирович — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
5906034209;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОТОВИЛИХА - ГРАЖДАНСКОЕ МАШИНОСТРОЕНИЕ""";человек;Пономарёв Алексей Александрович;Пономарёв Алексей Александрович;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=5906034209;Пономарёв Алексей Александрович — ДИРЕКТОР
8602108609;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРИН""";человек;Моминов Эдуард Валижанович;Моминов Эдуард Валижанович;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=8602108609;Моминов Эдуард Валижанович — ДИРЕКТОР
2801224951;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВМ БЛАГОВЕЩЕНСК""";человек;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬВТОРМЕТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬВТОРМЕТ""";;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=2801224951;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬВТОРМЕТ"" — None"
3232035432;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""БРЯНСКИЙ МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД""";человек;Попругин Александр Сергеевич;Попругин Александр Сергеевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=3232035432;Попругин Александр Сергеевич — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
4501150332;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРИОГЕН-КУРГАН""";человек;Беляков Эдуард Игоревич;Беляков Эдуард Игоревич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=4501150332;Беляков Эдуард Игоревич — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
8602238132;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГРА-ПГС""";человек;Присакарь Степан Дионисевич;Присакарь Степан Дионисевич;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=8602238132;Присакарь Степан Дионисевич — ДИРЕКТОР
8603012258;"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""НИЖНЕВАРТОВСКАЯ ОКРУЖНАЯ БОЛЬНИЦА № 2""";человек;Салманов Илья Фарманович;Салманов Илья Фарманович;ГЛАВНЫЙ ВРАЧ;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=8603012258;Салманов Илья Фарманович — ГЛАВНЫЙ ВРАЧ
8706004386;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТОРУДНАЯ КОМПАНИЯ ""МАЙСКОЕ""";человек;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛИМЕТАЛЛ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛИМЕТАЛЛ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=8706004386;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛИМЕТАЛЛ УПРАВЛЯЮЩАЯ КОМПАНИЯ"" — None"
6724006618;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКСИГЕН""";человек;Свинина Марина Ивановна;Свинина Марина Ивановна;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=6724006618;Свинина Марина Ивановна — ДИРЕКТОР
4212002310;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБ - ДАМЕЛЬ""";человек;Владимиров Дмитрий Владимирович;Владимиров Дмитрий Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=4212002310;Владимиров Дмитрий Владимирович — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
3801110547;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИВСПЕЦПРОЕКТ""";человек;Вижухова Елена Николаевна;Вижухова Елена Николаевна;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=3801110547;Вижухова Елена Николаевна — ДИРЕКТОР
7728816598;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ПОЛЮС"" ИМ. М.Ф.СТЕЛЬМАХА""";человек;Старцев Вадим Валерьевич;Старцев Вадим Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7728816598;Старцев Вадим Валерьевич — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
7404072081;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЛАТОУСТОВСКИЙ МЕТАЛЛУРГИЧЕСКИЙ ЗАВОД""";человек;Марченко Сергей Александрович;Марченко Сергей Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7404072081;Марченко Сергей Александрович — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
7203305314;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖИНИРИНГПРОМ""";человек;Кулешов Андрей Сергеевич;Кулешов Андрей Сергеевич;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7203305314;Кулешов Андрей Сергеевич — ДИРЕКТОР
3623004866;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАРДАИЛЬСКИЙ МУКОМОЛЬНЫЙ ЗАВОД""";человек;Бартенев Иван Степанович;Бартенев Иван Степанович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=3623004866;Бартенев Иван Степанович — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
7709105630;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГАЗЭНЕРГОСЕРВИС""";человек;Якжин Сергей Викторович;Якжин Сергей Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7709105630;Якжин Сергей Викторович — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
2315007476;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОРОССИЙСКИЙ СУДОРЕМОНТНЫЙ ЗАВОД""";человек;Масловский Иван Анатольевич;Масловский Иван Анатольевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=2315007476;Масловский Иван Анатольевич — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
7105519283;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСОРТ-ТУЛА""";человек;Сазонов Александр Владимирович;Сазонов Александр Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7105519283;Сазонов Александр Владимирович — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
6164224554;"ЧАСТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЛИНИЧЕСКАЯ БОЛЬНИЦА ""РЖД-МЕДИЦИНА"" ГОРОДА РОСТОВ-НА-ДОНУ""";человек;Киртанасова Людмила Николаевна;Киртанасова Людмила Николаевна;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=6164224554;Киртанасова Людмила Николаевна — ДИРЕКТОР
2426005227;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЗДОЛИНСКИЙ СТРОИТЕЛЬНЫЙ УЧАСТОК""";человек;Боряков Андрей Николаевич;Боряков Андрей Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=2426005227;Боряков Андрей Николаевич — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
1435033691;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ЛЕНСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";человек;Глушаков Дмитрий Евгеньевич;Глушаков Дмитрий Евгеньевич;РУКОВОДИТЕЛЬ;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=1435033691;Глушаков Дмитрий Евгеньевич — РУКОВОДИТЕЛЬ
3016045958;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АСТРАХАНСКОЙ ОБЛАСТИ АЛЕКСАНДРО-МАРИИНСКАЯ ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА;человек;Сайфулин Марат Хафисович;Сайфулин Марат Хафисович;ГЛАВНЫЙ ВРАЧ;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=3016045958;Сайфулин Марат Хафисович — ГЛАВНЫЙ ВРАЧ
6451118983;НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ХИМИЧЕСКИХ ИСТОЧНИКОВ ТОКА (АКЦИОНЕРНОЕ ОБЩЕСТВО);человек;Буров Виктор Юрьевич;Буров Виктор Юрьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=6451118983;Буров Виктор Юрьевич — ГЕНЕРАЛЬНЫЙ ДИРЕКТОР
6623105958;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИЖНЕСАЛДИНСКИЙ МЕТАЛЛУРГИЧЕСКИЙ ЗАВОД""";человек;Гохвайс Сергей Александрович;Гохвайс Сергей Александрович;ДИРЕКТОР;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=6623105958;Гохвайс Сергей Александрович — ДИРЕКТОР
8603037975;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""НИЖНЕВАРТОВСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""";человек;Самохвалов Сергей Алексеевич;Самохвалов Сергей Алексеевич;ГЛАВНЫЙ ВРАЧ;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=8603037975;Самохвалов Сергей Алексеевич — ГЛАВНЫЙ ВРАЧ
6667003713;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ БОЛЬНИЦА № 1 ГОРОД НИЖНИЙ ТАГИЛ""";человек;Нечаев Константин Олегович;Нечаев Константин Олегович;ГЛАВНЫЙ ВРАЧ;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=6667003713;Нечаев Константин Олегович — ГЛАВНЫЙ ВРАЧ
7706055854;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н.И.ПИРОГОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ;человек;Лебедев Сергей Сергеевич;Лебедев Сергей Сергеевич;ГЛАВНЫЙ ВРАЧ;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=7706055854;Лебедев Сергей Сергеевич — ГЛАВНЫЙ ВРАЧ
4900003918;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕРЕБРО МАГАДАНА""";человек;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛИМЕТАЛЛ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛИМЕТАЛЛ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";;руководитель по ЕГРЮЛ;DaData findById/party (ЕГРЮЛ);https://checko.ru/search?query=4900003918;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛИМЕТАЛЛ УПРАВЛЯЮЩАЯ КОМПАНИЯ"" — None"
