inn;predpriyatie;marka;seriya;chto_eto;proizvoditelnost_m3min;davlenie;moshchnost;chem_menyaem;sostoyaniya;daty;ssylka;srok_sluzhby;vyvod_ekspertizy;telefon_predpriyatiya;lyudej_tehnicheskih
7703647595;"АО ""ОХК ""УРАЛХИМ""";К-1290-121-1;К;центробежный компрессор;1290.0;121;;турбокомпрессор большой производительности;есть;25.08.2015;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-29465-2015;any | действует | не указан | срок ИСТЁК | срок действует;не в полной мере | соответствует;"[""+74957218585"", ""+74957218989"", ""81025000924""]";0
7703647595;"АО ""ОХК ""УРАЛХИМ""";К-500-61-1;К;центробежный компрессор;500.0;61;;центробежный компрессор крупного ряда;есть;04.05.2026 | 06.09.2023 | 10.03.2023 | 10.07.2018 | 11.10.20;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-814324-2026;any | действует | не указан | срок ИСТЁК | срок действует;не в полной мере | соответствует;"[""+74957218585"", ""+74957218989"", ""81025000924""]";0
7703647595;"АО ""ОХК ""УРАЛХИМ""";К-500-61-5;К;центробежный компрессор;500.0;61;;центробежный компрессор крупного ряда;есть;26.04.2022;https://monitor-pb.ru/conclusion/47-%D0%A2%D0%A3-27153-2022;any | действует | не указан | срок ИСТЁК | срок действует;не в полной мере | соответствует;"[""+74957218585"", ""+74957218989"", ""81025000924""]";0
7703647595;"АО ""ОХК ""УРАЛХИМ""";ЦК-135/8;ЦК;центробежный компрессор;135.0;8;;центробежный компрессор среднего ряда;есть;16.04.2018 | 19.02.2015;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-05196-2015;any | действует | не указан | срок ИСТЁК | срок действует;не в полной мере | соответствует;"[""+74957218585"", ""+74957218989"", ""81025000924""]";0
7703647595;"АО ""ОХК ""УРАЛХИМ""";К-540-41;К;центробежный компрессор;540.0;41;;центробежный компрессор крупного ряда;есть;22.07.2019;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-30300-2019;any | действует | не указан | срок ИСТЁК | срок действует;не в полной мере | соответствует;"[""+74957218585"", ""+74957218989"", ""81025000924""]";0
7703647595;"АО ""ОХК ""УРАЛХИМ""";К1290-121-1;К;центробежный компрессор;1290.0;121;;турбокомпрессор большой производительности;есть;19.01.2021;https://monitor-pb.ru/conclusion/47-%D0%A2%D0%A3-01332-2021;any | действует | не указан | срок ИСТЁК | срок действует;не в полной мере | соответствует;"[""+74957218585"", ""+74957218989"", ""81025000924""]";0
7703647595;"АО ""ОХК ""УРАЛХИМ""";К150-271-1;К;центробежный компрессор;150.0;271;;центробежный компрессор среднего ряда;есть;19.01.2021;https://monitor-pb.ru/conclusion/47-%D0%A2%D0%A3-01438-2021;any | действует | не указан | срок ИСТЁК | срок действует;не в полной мере | соответствует;"[""+74957218585"", ""+74957218989"", ""81025000924""]";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";ТВ-80-1,6М-01;ТВ;турбовоздуходувка;80.0;1.6;;центробежный компрессор среднего ряда;планировал;10.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=680ada4a-0425-471b-8998-5ac0c48b3803_285f6bec-d7a7-b366-e063-07548d0a4d85&infoGuid=680ada4a-0425-471b-8998-5ac0c48b3803;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-300-240;К;центробежный компрессор;300.0;240;;центробежный компрессор крупного ряда;планировал;04.2024 | 09.2023;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=680ada4a-0425-471b-8998-5ac0c48b3803_285f6bec-e0b7-b366-e063-07548d0a4d85&infoGuid=680ada4a-0425-471b-8998-5ac0c48b3803;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-215-130ЛМЗ;К;центробежный компрессор;215.0;130;;центробежный компрессор крупного ряда;планировал;12.2023;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=f7abe761-2981-4419-a57e-28b15331450b_e3aad7f4-115d-4f07-8527-063eb20d12aa&infoGuid=f7abe761-2981-4419-a57e-28b15331450b;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-210-130;К;центробежный компрессор;210.0;130;;центробежный компрессор крупного ряда;планировал;07.2024 | 12.2023;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=6a84ec38-49b6-421c-afe7-2f6c73d697ae_e8037e0a-82b8-4d7a-97a1-d6689d311e45&infoGuid=6a84ec38-49b6-421c-afe7-2f6c73d697ae;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-225-12,8-4Р;К;центробежный компрессор;225.0;12;;центробежный компрессор крупного ряда;планировал;01.2024 | 01.2026 | 02.2025 | 05.2025;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=0b9f6f8e-1ddb-45d9-8183-c197ce710969_7d30e529-f755-4ffa-909e-cd942923194f&infoGuid=0b9f6f8e-1ddb-45d9-8183-c197ce710969;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-1200-240;К;центробежный компрессор;1200.0;240;;турбокомпрессор большой производительности;планировал;04.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=6a84ec38-49b6-421c-afe7-2f6c73d697ae_34a08043-597c-42f3-916a-56387771c579&infoGuid=6a84ec38-49b6-421c-afe7-2f6c73d697ae;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-330-23,5-8МР;К;центробежный компрессор;330.0;23;;центробежный компрессор крупного ряда;планировал;04.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=6a84ec38-49b6-421c-afe7-2f6c73d697ae_7cbde191-6e1f-4ce6-a36f-5f5af96b68b0&infoGuid=6a84ec38-49b6-421c-afe7-2f6c73d697ae;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-1200-240ЛМЗ;К;центробежный компрессор;1200.0;240;;турбокомпрессор большой производительности;планировал;04.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=6a84ec38-49b6-421c-afe7-2f6c73d697ae_7cbde191-6e1f-4ce6-a36f-5f5af96b68b0&infoGuid=6a84ec38-49b6-421c-afe7-2f6c73d697ae;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-215-130;К;центробежный компрессор;215.0;130;;центробежный компрессор крупного ряда;планировал;04.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=f7abe761-2981-4419-a57e-28b15331450b_95d43c0d-e708-4fef-9613-7c0ee86db73b&infoGuid=f7abe761-2981-4419-a57e-28b15331450b;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-110-6,5;К;центробежный компрессор;110.0;6;;центробежный компрессор среднего ряда;планировал;07.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=6a84ec38-49b6-421c-afe7-2f6c73d697ae_6ed6790a-0bfd-4263-84fe-988e1bc7bf80&infoGuid=6a84ec38-49b6-421c-afe7-2f6c73d697ae;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-210-130-3;К;центробежный компрессор;210.0;130;;центробежный компрессор крупного ряда;планировал;09.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=680ada4a-0425-471b-8998-5ac0c48b3803_285f6bec-db5f-b366-e063-07548d0a4d85&infoGuid=680ada4a-0425-471b-8998-5ac0c48b3803;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-200-130-3;К;центробежный компрессор;200.0;130;;центробежный компрессор крупного ряда;планировал;11.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=0b9f6f8e-1ddb-45d9-8183-c197ce710969_6b3467fb-4cce-4fb8-8411-ffd40e2fa66e&infoGuid=0b9f6f8e-1ddb-45d9-8183-c197ce710969;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";К-330-23,5-6МР;К;центробежный компрессор;330.0;23;;центробежный компрессор крупного ряда;планировал;06.2025 | 11.2024;https://zakupki.gov.ru/epz/orderplan/tru-plan/card/common-info.html?guid=0b9f6f8e-1ddb-45d9-8183-c197ce710969_d718e5c7-47bd-4f2b-9fc0-9a1c77247681&infoGuid=0b9f6f8e-1ddb-45d9-8183-c197ce710969;any;не в полной мере | соответствует;"[""+7 (495) 664-76-80 (центральный)"", ""+7 (495) 664-76-84 (фа";0
