inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;srok_do;status_sroka;sila;klass;istochnik;ssylka;citata
3801046700;"АО ""АЗП""";компрессор;В-102/Д-1;6;;22.11.2023;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-18586-2023;техническое устройство – Холодильник III ступени компрессора В-102/Д-1 поз. Х-3 зав. № 6 рег. № 16812 место расположения «Площадка производства олефинов» рег. №А67-00348-0001 от 13.02.2001 г., I класс опасности Иркутская
3801046700;"АО ""АЗП""";компрессор;В-102/Д;6;;26.03.2026;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-758560-2026;"ЗАКЛЮЧЕНИЕ 19/АНИ-ЭТУ/24-25-2359 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство Буфер нагнетания 3 ступени компрессора В-102/Д1поз. БН-3 зав.№ 6 рег.№16804 место расположения ""Площадка производства олефин"
3801046700;"АО ""АЗП""";компрессор;В-102/2;2;;09.01.2024;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-00041-2024;Техническое устройство – Буфер всаса IV ступени поз. БВ-4 компрессора поз. В-102/2 зав. №2 рег. № 53 место расположения «Площадка производства олефинов» рег. №А67-00348-0001 от 13.02.2001 г., I класс опасности Иркутская 
3801046700;"АО ""АЗП""";компрессор;RPA 70;1805620;;10.01.2024;;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХДИЭКС""";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-00170-2024;техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А6
3801046700;"АО ""АЗП""";компрессор;ЦК 135/8;66004;;03.07.2017;;;1;надзорная запись: заключение ЭПБ;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНС";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-05890-2017;№ 8-140-2017 Компрессор ЦК 135/8 М1 поз. ТК-2Б, зав. № 66004, место расположения «Площадка производства этилбензола, стирола, полистиролов», рег. № А67-00348-0001 от 13.02.2001г., I класс опасности, Иркутская область, г.
3801046700;"АО ""АЗП""";узел компрессор;В-102/Д1;3;;17.12.2018;;;1;надзорная запись: заключение ЭПБ;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНС";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-16069-2018;"Холодильник I ступени компрессора В-102/Д1 зав.№ 3, рег. № 803 место расположения «Площадка производства олефинов» рег. № А67-00348-0001 от 13.02.2001г. I класс опасности; Иркутская область, г. Ангарск, Первый промышленн"
3801046700;"АО ""АЗП""";компрессор;В-102/4;4;;21.12.2018;;;1;надзорная запись: заключение ЭПБ;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНС";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-16502-2018;"№ 6-730-2018 Маслоотделитель IV ступени компрессора поз. В-102/4 зав. № 4, рег. № 175, место расположения «Площадка производства олефинов» рег. № А67-00348-0001 от 13.02.2001г. I класс опасности; Иркутская область, г. Ан"
3801046700;"АО ""АЗП""";компрессор;В-102/4;4;;21.12.2018;;;1;надзорная запись: заключение ЭПБ;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНС";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-16508-2018;"№ 6-721-2018 Маслоотделитель I ступени компрессора поз. В-102/4 зав. № 4, рег. № 177, место расположения «Площадка производства олефинов» рег. № А67-00348-0001 от 13.02.2001г. I класс опасности; Иркутская область, г. Анг"
3801046700;"АО ""АЗП""";компрессор;В-102/2;2;;16.11.2023;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-18278-2023;техническое устройство – Буфер всаса 1 ступени поз. БВ-1 компрессора поз. В-102/2 зав. № 2, рег. № 51, место расположения: «Площадка производства олефинов» рег. №А67-00348-0001 от 13.02.2001 г., I класс опасности, Иркутс
3801046700;"АО ""АЗП""";компрессор;В-102/Д2;5;;16.11.2023;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-18280-2023;техническое устройство – Буфер нагнетания IV ступени поз. БН-4 компрессора поз. В-102/Д2, зав. № 5 рег. № 16868, место расположения: «Площадка производства олефинов», рег. №А67-00348-0001 от 13.02.2001 г., I класс опасно
3801046700;"АО ""АЗП""";компрессор;В-102/2;2;;16.11.2023;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-18282-2023;техническое устройство – Буфер всаса 3 ступени поз. БВ-3 компрессора поз. В-102/2, зав. №2, рег. №56, место расположения: «Площадка производства олефинов», рег. №А67-00348-0001 от 13.02.2001 г., I класс опасности, Иркутс
3801046700;"АО ""АЗП""";компрессор;В-102/2;2;;16.11.2023;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-18283-2023;техническое устройство – Буфер всаса 2 ступени поз. БВ-2 компрессора поз. В-102/2, зав. № 2 рег. № 48 место расположения «Площадка производства олефинов» рег. №А67-00348-0001 от 13.02.2001 г., I класс опасности Иркутская
3801046700;"АО ""АЗП""";компрессор;В-102/1;1;;16.11.2023;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-18285-2023;техническое устройство – Буфер нагнетания IV ступени поз. БН-4 компрессора поз. В-102/1, зав. № 1, рег. №16010, место расположения «Площадка производства олефинов», рег. №А67-00348-0001 от 13.02.2001 г., I класс опасност
3801046700;"АО ""АЗП""";компрессор;В-102/2;2;;16.11.2023;;;1;надзорная запись: заключение ЭПБ;"АО НПКЦ ""ЭНЕРГИЯ"" (ИНН 7704655662)";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-18290-2023;техническое устройство – Буфер нагнетания IV ступени поз. БН-4 компрессора поз. В-102/2, зав. № 2 рег. № 54, место расположения «Площадка производства олефинов» рег. №А67-00348-0001 от 13.02.2001 г., I класс опасности, И
3801046700;"АО ""АЗП""";компрессор;К-213/3;77868;;22.04.2026;;;1;надзорная запись: заключение ЭПБ;"ООО ""ТЕХДИЭКС""";https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-792113-2026;на техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства этилбензола, стирола,
3801046700;"АО ""АЗП""";компрессор;Н 8;;;14.02.2022;;;1;надзорная запись: заключение ЭПБ;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНС";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-02144-2022;"Компрессор ВДС-Н 8 1/2""- 9 1/4""-8 1/2"" поз. К-202, зав. № б/н место расположения «Площадка производства олефинов» рег. № А67-00348-0001 от 13.02.2001г., I класс опасности, Иркутская область, г. Ангарск, Первый промышленн"
3801046700;"АО ""АЗП""";компрессор;Н 8;;;14.02.2022;;;1;надзорная запись: заключение ЭПБ;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНС";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-02145-2022;"Компрессор ВДС-Н 8 1/2""- 9 1/4""-8 1/2"" поз. К-201, зав. № б/н место расположения «Площадка производства олефинов» рег. № А67-00348-0001 от 13.02.2001г., I класс опасности, Иркутская область, г. Ангарск, Первый промышленн"
