inn;predpriyatie;sayt;itog;chem_podtverzhden;ssylka;citata;nazvanie_sovpalo;stranic_smotreli;kak;sam_sebya
2801273170;"ООО ""Амурский Втормет""";https://amurskij-vtormet.clients.site;подтверждён;ИНН на странице сайта;https://amurskij-vtormet.clients.site/;иденциальности Наименование организации: Амурский Втормет ОГРН/ОГРНИП: 1232800001411 ИНН: 2801273170 ✕;2 из 2;1;обычно;Амурский Втормет
3015087458;"ООО ""ЛУКОЙЛ-ЭКОЭНЕРГО""";https://ekoenergo.lukoil.ru;название совпало;только название, ИНН не найден;;;1 из 1;12;обычно;ЛУКОЙЛ - ЛУКОЙЛ-Экоэнерго
3017025584;"ООО ""ГАЗПРОМ СЕТЬ АГЗС""";https://agzsgazprom.ru;название совпало;только название, ИНН не найден;;;3 из 3;7;обычно;ООО Газпром сеть АГЗС
4214018690;"АО ""ОФ ""РАСПАДСКАЯ""";https://raspadskaya.com;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;ПАО «Распадская» — один из крупнейших производителей коксующегося угля в России - ПАО «Распадская»
3127000021;"АО ""Комбинат КМАруда""";https://kmaruda.ru;название совпало;только название, ИНН не найден;;;2 из 2;7;обычно;КМАруда | АО «Комбинат КМАруда» 2026 Политика обработки ПД Политика ис
3229000246;"АО ""Пролетарий""";https://proletariy.ru;подтверждён;ИНН на странице сайта;https://proletariy.ru/;АО «Пролетарий» 243500 Россия, Брянская область, г. Сураж, ул. Фабричная, д. 1 ИНН / КПП 3229000246 / 322901001 Р/с 40702810608000100936 в Брянском о;1 из 1;1;обычно;АО Пролетарий | Главная - АО Пролетарий - производство картона и гофротары
0541030620;"ОАО ""Денеб""";https://deneb.ru;название совпало;только название, ИНН не найден;;;1 из 1;8;обычно;Денеб | -->
2434012309;"ООО АС ""ПРИИСК ДРАЖНЫЙ""";http://priiskgold.ru;название совпало;только название, ИНН не найден;;;2 из 2;9;обычно;ООО АС Прииск Дражный | Золотодобывающая компания
0545001919;"АО ""ЗАВОД ""ДАГДИЗЕЛЬ""";https://dagdizel.ru;название совпало;только название, ИНН не найден;;;2 из 2;8;обычно;АО Завод Дагдизель | Товарный знак Дагдизеля -ГАРАНТИЯ ВЫСОКОГО КАЧЕСТВА ЕГО ИЗДЕЛИЙ
0908003197;"АО ""УРУПСКИЙ ГОК""";https://urgok.ru;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;
3808145034;"ОАО ""ПО ""ИЗТМ""";http://iztm.ru;название совпало;только название, ИНН не найден;;;1 из 1;13;обычно;Иркутский завод тяжелого машиностроения
1653008462;"ОАО ""Аромат""";https://aromatcosmetic.ru;название совпало;только название, ИНН не найден;;;1 из 1;8;обычно;«Аромат» - Производство и продажа косметики и парфюмерии | «Аромат» - Производство и продажа косметики и парфюмерии | АО
1501000010;"ОАО ""Победит""";https://ao-pobedit.ru;название совпало;только название, ИНН не найден;;;1 из 1;7;обычно;Официальный сайт - АО Победит
3234043140;"ЗАО ""ГРУППА КРЕМНИЙ ЭЛ""";https://plk.group-kremny.ru;название совпало;только название, ИНН не найден;;;2 из 2;7;обычно;"АО ""ГРУППА КРЕМНИЙ ЭЛ"" - Поликлиника | АО «ГРУППА КРЕМНИЙ ЭЛ» 241050, г"
2461124065;"ООО ТД ""ФАКЕЛ""";https://tdfakel.ru;название совпало;только название, ИНН не найден;;;1 из 1;10;обычно;- ООО ТД «Факел» Создание сайта и хостинг: ИТ-Фабрика
3443929213;"ООО ""КРИОКОМПЛЕКТ""";https://kriokomplekt34.ru;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;ООО «Криокомплект» — Поставка всех видов технических газов. Производство углекислоты. Сервис криогенного оборудования. |
2427000415;"ЗАО ""НАЗАРОВСКОЕ""";https://nazarovskoe.ru;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;Назаровское 1934 | ЗАО «НАЗАРОВСКОЕ» / Политика конфиденциальности Все права за
1644011638;"АО ""ТАТОЙЛГАЗ""";http://tatoilgas.ru;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;Татойлгаз
